SOURCELONG:Book of Vile Darkness	SOURCESHORT:BoVD	SOURCEWEB:http://www.gozzilioni.net									
# Class Name	Hit Dice (HD)	Type (TYPE:)	Abbreviation (ABB)	Max Level (MAXLEVEL)	Source Page (SOURCEPAGE)	Save checks bonus (Fortitude) (BONUS:CHECKS)	Save checks bonus (Reflex)	Save checks bonus (Willpower)	Combat bonus	EXCLASS	FINE
6				ABILITY:Special Ability|AUTOMATIC|Infected Wound|Cancer Mage Infected Wound			BONUS:VAR|CancerMageInfectedWoundLVL|CL				
7				ABILITY:Special Ability|AUTOMATIC|Insect Plague (Sp)|Insect Armor			BONUS:VAR|InsectPlaguePerDay|1	BONUS:VAR|InsectPlagueLVL|CL			
8				ABILITY:Special Ability|AUTOMATIC|Viral Ally							
9											
10				ABILITY:Special Ability|AUTOMATIC|Disease Form|Cancer Mage Disease Form							
#											
CLASS:Demonologist	HD:4	TYPE:PC.Prestige.Vile	ABB:Dem	MAXLEVEL:10	SOURCEPAGE:BoVD	BONUS:CHECKS|BASE.Fortitude|CL/3	BONUS:CHECKS|BASE.Reflex|CL/3	BONUS:CHECKS|BASE.Will|CL/2+2	BONUS:COMBAT|BAB|CL/2|TYPE=Base.REPLACE		
CLASS:Demonologist	PREALIGN:CE	PRESKILL:1,Knowledge (Arcana)=4	PRESKILL:1,Knowledge (The Planes)=8	PREFEAT:3,Evil Brand,Sacrificial Mastery,Malign Spell Focus	PRESPELLSCHOOL:6,Conjuration=1	PRESPELLSCHOOL:1,Conjuration=3					
#CLASS:Demonologist	STARTSKILLPTS:4	CSKILL:Alchemy|Bluff|Concentration|Decipher Script|Forgery|Intimidate|Knowledge (Arcana)|Knowledge (The Planes)|Knowledge (Religion)|Ride|Scry|Sense Motive|Spellcraft									
CLASS:Demonologist	STARTSKILLPTS:4	CSKILL:Bluff|Concentration|Craft (Alchemy)|Decipher Script|Forgery|Intimidate|Knowledge (Arcana)|Knowledge (The Planes)|Knowledge (Religion)|Ride|Sense Motive|Spellcraft									
CLASS:Demonologist	SPELLSTAT:CHA	SPELLTYPE:Arcane	SPELLBOOK:NO	KNOWNSPELLS:LEVEL=0|LEVEL=1|LEVEL=2|LEVEL=3|LEVEL=4	BONUS:CASTERLEVEL|Demonologist|CL						
1	CAST:0,1			ABILITY:Special Ability|AUTOMATIC|Charm Demon (Sp)			BONUS:VAR|CharmDemonPerDay|1	BONUS:VAR|CharmDemonLVL|CL			
2	CAST:0,1,1			ABILITY:Special Ability|AUTOMATIC|Quasit Familiar			BONUS:VAR|QuasitFamiliarLVL|CL				
3	CAST:0,2,1,1			ABILITY:Special Ability|AUTOMATIC|Summoning Mastery|Demonologist Summoning Mastery			BONUS:VAR|DemonologistSummoningMasteryLVL|CL				
4	CAST:0,2,2,1,1			ABILITY:Special Ability|AUTOMATIC|Resistance To Acid|Resistance To Cold|Resistance To Electricity|Resistance To Fire			BONUS:VAR|AcidResistanceBonus|10	BONUS:VAR|ColdResistanceBonus|10	BONUS:VAR|FireResistanceBonus|10	BONUS:VAR|FireResistanceBonus|20	
5	CAST:0,3,2,2,1			ABILITY:Special Ability|AUTOMATIC|Immunity To Poison							
6	CAST:0,3,3,2,2										
7	CAST:0,3,3,3,2			ABILITY:Special Ability|AUTOMATIC|Hold Demon (Sp)			BONUS:VAR|HoldDemonPerDay|1	BONUS:VAR|HoldDemonLVL|CL			
8	CAST:0,4,3,3,3			ABILITY:Special Ability|AUTOMATIC|Telepathy			BONUS:VAR|TelepathyRange|100				
9	CAST:0,4,4,3,3										
10	CAST:0,4,4,4,3			ABILITY:Special Ability|AUTOMATIC|Dominate Demon (Sp)			BONUS:VAR|DominateDemonPerDay|1	BONUS:VAR|DominateDemonLVL|CL			
#											
CLASS:Diabolist	HD:4	TYPE:PC.Prestige.Vile	ABB:Dia	MAXLEVEL:10	SOURCEPAGE:BoVD	BONUS:CHECKS|BASE.Fortitude|CL/3	BONUS:CHECKS|BASE.Reflex|CL/3	BONUS:CHECKS|BASE.Will|CL/2+2	BONUS:COMBAT|BAB|CL/2|TYPE=Base.REPLACE		
CLASS:Diabolist	PREALIGN:LE	PRECHECKBASE:1,Will=5	PRESKILL:1,Bluff=3,Intimidate=3	PRESKILL:1,Knowledge (The Planes)=8	PREFEAT:2,Evil Brand,Corrupt Spell	PRESPELL:1,Shriveling	PRETEXT:must offer the soul, but not necessarily the loyalty, to the force of hell in exchange for power.				
#CLASS:Diabolist	STARTSKILLPTS:2	CSKILL:Bluff|Concentration|Diplomacy|Intimidate|Knowledge (Arcana)|Knowledge (The Planes)|Scry|Spellcraft|Spot									
CLASS:Diabolist	STARTSKILLPTS:2	CSKILL:Bluff|Concentration|Diplomacy|Intimidate|Knowledge (Arcana)|Knowledge (The Planes)|Spellcraft|Spot									
1	ADD:SPELLCASTER|ANY			ABILITY:Special Ability|AUTOMATIC|Diabolism|Diabolist Diabolism			BONUS:VAR|DiabolistDiabolismLVL|CL				
2	ADD:SPELLCASTER|ANY			ABILITY:Special Ability|AUTOMATIC|Imp Familiar			BONUS:VAR|ImpFamiliarLVL|CL				
3	ADD:SPELLCASTER|ANY										
4	ADD:SPELLCASTER|ANY										
5	ADD:SPELLCASTER|ANY										
6	ADD:SPELLCASTER|ANY										
7	ADD:SPELLCASTER|ANY										
8	ADD:SPELLCASTER|ANY			ABILITY:Special Ability|AUTOMATIC|Vile Diabolism							
9	ADD:SPELLCASTER|ANY										
10	ADD:SPELLCASTER|ANY										
#											
CLASS:Disciple of Asmodeus	HD:6	TYPE:PC.Prestige.Vile	ABB:Doa	MAXLEVEL:10	SOURCEPAGE:BoVD	BONUS:CHECKS|BASE.Fortitude|CL/3	BONUS:CHECKS|BASE.Reflex|CL/3	BONUS:CHECKS|BASE.Will|CL/2+2	BONUS:COMBAT|BAB|CL*3/4|TYPE=Base.REPLACE		
CLASS:Disciple of Asmodeus	PREALIGN:LE,NE	PRESKILL:2,Bluff=4,Sense Motive=4	PRESKILL:1,Diplomacy=5	PREFEAT:3,Disciple of Darkness,Evil Brand,Leadership	PRETEXT:must be initiated by the sect of Asmodeus in a horrific rite.						
#CLASS:Disciple of Asmodeus	STARTSKILLPTS:4	CSKILL:Bluff|Concentration|Decipher Script|Diplomacy|Gather Information|Hide|Innuendo|Intimidate|TYPE.Knowledge|Listen|Scry|Search|Sense Motive|Spellcraft|Spot									
CLASS:Disciple of Asmodeus	STARTSKILLPTS:4	CSKILL:Bluff|Concentration|Decipher Script|Diplomacy|Gather Information|Hide|Intimidate|TYPE.Knowledge|Listen|Search|Sense Motive|Spellcraft|Spot									
1	ADD:SPELLCASTER|ANY			ABILITY:Special Ability|AUTOMATIC|Charm Person (Sp)|Learn Secret			BONUS:VAR|CharmPersonPerDay|1	BONUS:VAR|CharmPersonLVL|CL			
2				ABILITY:Special Ability|AUTOMATIC|Command (Sp)			BONUS:VAR|CommandPerDay|1	BONUS:VAR|CommandLVL|CL			
3	ADD:SPELLCASTER|ANY										
4											
5	ADD:SPELLCASTER|ANY										
6				ABILITY:Special Ability|AUTOMATIC|Evil Authority|Disciple of Asmodeus Evil Authority			BONUS:VAR|DiscipleOfAsmodeusEvilAuthorityLVL|CL				
7	ADD:SPELLCASTER|ANY										
8				ABILITY:Special Ability|AUTOMATIC|Summon Major Devil (Sp)			BONUS:VAR|SummonMajorDevilPerDay|1				
9	ADD:SPELLCASTER|ANY			ABILITY:Special Ability|AUTOMATIC|Command (Greater/Sp)			BONUS:VAR|GreaterCommandPerDay|1	BONUS:VAR|GreaterCommandLVL|CL			
10	ADD:SPELLCASTER|ANY			ABILITY:Special Ability|AUTOMATIC|Dread Might							
#											
CLASS:Disciple of Baalzebul	HD:6	TYPE:PC.Prestige.Vile	ABB:Dob	MAXLEVEL:10	SOURCEPAGE:BoVD	BONUS:CHECKS|BASE.Fortitude|CL/3	BONUS:CHECKS|BASE.Reflex|CL/2+2	BONUS:CHECKS|BASE.Will|CL/2+2	BONUS:COMBAT|BAB|CL*3/4|TYPE=Base.REPLACE		
CLASS:Disciple of Baalzebul	PREALIGN:LE,NE,CE	PRESKILL:1,Bluff=10	PRESKILL:2,Diplomacy=4,Gather Information=4	PREFEAT:1,Disciple of Darkness	PRETEXT:must be initiated by the sect of Baalzebul in a terrific rite.						
#CLASS:Disciple of Baalzebul	STARTSKILLPTS:6	CSKILL:Appraise|Balance|Climb|Decipher Script|Diplomacy|Disable Device|Disguise|Escape Artist|Gather Information|Hide|Intimidate|Innuendo|Jump|Knowledge (Religion)|Listen|Move Silently|Open Lock|Pick Pocket|TYPE.Profession|Ride|Search|Sense Motive|Spot|Use Magic Device									
CLASS:Disciple of Baalzebul	STARTSKILLPTS:6	CSKILL:Appraise|Balance|Climb|Decipher Script|Diplomacy|Disable Device|Disguise|Escape Artist|Gather Information|Hide|Intimidate|Jump|Knowledge (Religion)|Listen|Move Silently|Open Lock|TYPE.Profession|Ride|Search|Sense Motive|Sleight of Hand|Spot|Use Magic Device									
1		ABILITY:Special Ability|AUTOMATIC|All Automatic Proficiencies|All Martial Weapon Proficiencies	AUTO:FEAT|Simple Weapon Proficiency|Martial Weapon Proficiency Output								
1		AUTO:FEAT|Armor Proficiency (Light)									
#											
1				ABILITY:Special Ability|AUTOMATIC|Tongue of the Devil							
2				ABILITY:Special Ability|AUTOMATIC|Sneak Attack|Disciple of Baalzebul Sneak Attack			BONUS:VAR|DiscipleOfBaalzebulSneakAttackLVL|CL				
3				ABILITY:Special Ability|AUTOMATIC|Suggestion (Sp)			BONUS:VAR|SuggestionPerDay|1	DEFINE:SuggestionLVL|CL	BONUS:DC|SPELL.Suggestion|CL-3		
4				ABILITY:Special Ability|AUTOMATIC|Summon Osyluth (Sp)			BONUS:VAR|SummonOsyluthPerDay|1				
5											
6				ABILITY:Special Ability|AUTOMATIC|Insect Plague (Sp)			BONUS:VAR|InsectPlaguePerDay|1	BONUS:VAR|InsectPlagueLVL|15			
7				ABILITY:Special Ability|AUTOMATIC|Beguiling Nature|Disciple of Baalzebul Beguiling Nature			BONUS:VAR|DiscipleOfBaalzebulBeguilingNatureLVL|CL				
8											
9				ABILITY:Special Ability|AUTOMATIC|Summon Cornugon (Sp)			BONUS:VAR|SummonCornugonPerDay|1				
10				ABILITY:Special Ability|AUTOMATIC|King of Lies							
#											
CLASS:Disciple of Dispater	HD:10	TYPE:PC.Prestige.Vile	ABB:DoD	MAXLEVEL:10	SOURCEPAGE:BoVD	BONUS:CHECKS|BASE.Fortitude|CL/2+2	BONUS:CHECKS|BASE.Reflex|CL/2+2	BONUS:CHECKS|BASE.Will|CL/2+2	BONUS:COMBAT|BAB|CL|TYPE=Base.REPLACE		
CLASS:Disciple of Dispater	PREALIGN:LE,NE,CE	PREATT:6	PREFEAT:3,Disciple of Darkness,Combat Expertise,Power Attack	PRETEXT:must be initiated by the sect of Dispater in a terrific rite.							
#CLASS:Disciple of Dispater	STARTSKILLPTS:4	CSKILL:Balance|Climb|Disable Device|Disguise|Escape Artist|Hide|Innuendo|Intimidate|Jump|Knowledge (Religion)|Listen|Move Silently|TYPE.Profession|Ride|Search|Spot									
CLASS:Disciple of Dispater	STARTSKILLPTS:4	CSKILL:Balance|Climb|Disable Device|Disguise|Escape Artist|Hide|Intimidate|Jump|Knowledge (Religion)|Listen|Move Silently|TYPE.Profession|Ride|Search|Sense Motive|Spot									
1		ABILITY:Special Ability|AUTOMATIC|All Automatic Proficiencies|All Martial Weapon Proficiencies	AUTO:FEAT|Simple Weapon Proficiency|Martial Weapon Proficiency Output								
1		AUTO:FEAT|Armor Proficiency (Light)|Armor Proficiency (Medium)|Armor Proficiency (Heavy)									
1		AUTO:FEAT|Shield Proficiency|Tower Shield Proficiency									
#											
1				ABILITY:Special Ability|AUTOMATIC|Device Lore							
2				ABILITY:Special Ability|AUTOMATIC|Iron Hews			BONUS:VAR|IronHewsPerDay|CON				
3				ABILITY:Special Ability|AUTOMATIC|Rusting Grasp (Sp)			BONUS:VAR|RustingGraspPerDay|1	BONUS:VAR|RustingGraspLVL|15			
4				ABILITY:Special Ability|AUTOMATIC|Iron Power|Disciple of Dispater Iron Power			BONUS:VAR|DiscipleOfDispaterIronPowerLVL|CL				
5				ABILITY:Special Ability|AUTOMATIC|Summon Erinyes (Sp)			BONUS:VAR|SummonErinyesPerDay|1				
6				ABILITY:Special Ability|AUTOMATIC|Iron Hews (Greater)			BONUS:VAR|GreaterIronHewsPerDay|CON				
7				ABILITY:Special Ability|AUTOMATIC|Ironskin (Sp)			BONUS:VAR|IronskinPerDay|1	BONUS:VAR|IronskinLVL|15			
8											
9											
10				ABILITY:Special Ability|AUTOMATIC|Iron Body (Sp)			BONUS:VAR|IronBodyPerDay|1	BONUS:VAR|IronBodyLVL|18			
#											
CLASS:Disciple of Mammon	HD:6	TYPE:PC.Prestige.Vile	ABB:DoM	MAXLEVEL:10	SOURCEPAGE:BoVD	BONUS:CHECKS|BASE.Fortitude|CL/3	BONUS:CHECKS|BASE.Reflex|CL/2+2	BONUS:CHECKS|BASE.Will|CL/2+2	BONUS:COMBAT|BAB|CL*3/4|TYPE=Base.REPLACE		
#CLASS:Disciple of Mammon	PREALIGN:LE,NE,CE	PREATT:4	PRESKILL:1,Appraise=6	PRESKILL:2,Open Lock=4,Pick Pocket=4	PREFEAT:1,Disciple of Darkness	PRETEXT:must go through a disgusting and humiliating sexual ritual and betray the closest friend to an evil end.					
CLASS:Disciple of Mammon	PREALIGN:LE,NE,CE	PREATT:4	PRESKILL:1,Appraise=6	PRESKILL:2,Open Lock=4,Sleight of Hand=4	PREFEAT:1,Disciple of Darkness	PRETEXT:must go through a disgusting and humiliating sexual ritual and betray the closest friend to an evil end.					
#CLASS:Disciple of Mammon	STARTSKILLPTS:4	CSKILL:Appraise|Balance|Disable Device|Disguise|Escape Artist|Forgery|Hide|Innuendo|Intimidate|TYPE.Knowledge|Listen|Move Silently|Open Lock|Pick Pocket|TYPE.Profession|Search|Spot									
CLASS:Disciple of Mammon	STARTSKILLPTS:4	CSKILL:Appraise|Balance|Disable Device|Disguise|Escape Artist|Forgery|Hide|Intimidate|TYPE.Knowledge|Listen|Move Silently|Open Lock|Sleight of Hand|TYPE.Profession|Search|Spot									
1		ABILITY:Special Ability|AUTOMATIC|All Automatic Proficiencies|All Martial Weapon Proficiencies	AUTO:FEAT|Simple Weapon Proficiency|Martial Weapon Proficiency Output								
#											
1				ABILITY:Special Ability|AUTOMATIC|Lie|Disciple of Mammon Lie			BONUS:VAR|DiscipleOfMammonLieLVL|CL				
2				ABILITY:Special Ability|AUTOMATIC|Cheat (Sp)			BONUS:VAR|CheatPerDay|CL	BONUS:VAR|CheatLVL|15			
3				ABILITY:Special Ability|AUTOMATIC|Thief|Steal (Sp)			BONUS:VAR|StealPerDay|1	BONUS:VAR|StealLVL|15			
4				ABILITY:Special Ability|AUTOMATIC|Divert Attack|Disciple of Mammon Divert Attack							
5				ABILITY:Special Ability|AUTOMATIC|Summon Osyluth (Sp)			BONUS:VAR|SummonOsyluthPerDay|1				
6				ABILITY:Special Ability|AUTOMATIC|Take Object							
7				ABILITY:Special Ability|AUTOMATIC|Enhance Value							
8				ABILITY:Special Ability|AUTOMATIC|Divert Spell|Disciple of Mammon Divert Spell							
9				ABILITY:Special Ability|AUTOMATIC|Nondetection							
10				ABILITY:Special Ability|AUTOMATIC|Summon Gelugon (Sp)			BONUS:VAR|SummonGelugonPerDay|1				
#											
CLASS:Disciple of Mephistopheles	HD:8	TYPE:PC.Prestige.Vile	ABB:DoP	MAXLEVEL:10	SOURCEPAGE:BoVD	BONUS:CHECKS|BASE.Fortitude|CL/2+2	BONUS:CHECKS|BASE.Reflex|CL/2+2	BONUS:CHECKS|BASE.Will|CL/2+2	BONUS:COMBAT|BAB|CL|TYPE=Base.REPLACE		
CLASS:Disciple of Mephistopheles	PREALIGN:LE,NE,CE	PREATT:6	PREFEAT:2,Disciple of Darkness,Evil Brand	PRETEXT:must go through a terrible ritual that involves the sacrifice of an intelligent being in magical fire.							
#CLASS:Disciple of Mephistopheles	STARTSKILLPTS:4	CSKILL:Balance|Climb|Disable Device|Disguise|Escape Artist|Hide|Intimidate|Innuendo|Jump|Knowledge (Religion)|Listen|Move silently|TYPE.Profession|Ride|Scry|Search|Spot									
CLASS:Disciple of Mephistopheles	STARTSKILLPTS:4	CSKILL:Balance|Climb|Disable Device|Disguise|Escape Artist|Hide|Intimidate|Jump|Knowledge (Religion)|Listen|Move Silently|TYPE.Profession|Ride|Search|Sense Motive|Spot									
1		ABILITY:Special Ability|AUTOMATIC|All Automatic Proficiencies|All Martial Weapon Proficiencies	AUTO:FEAT|Simple Weapon Proficiency|Martial Weapon Proficiency Output								
1		AUTO:FEAT|Armor Proficiency (Light)|Armor Proficiency (Medium)|Armor Proficiency (Heavy)									
1		AUTO:FEAT|Shield Proficiency|Tower Shield Proficiency									
#											
1				ABILITY:Special Ability|AUTOMATIC|Hellfire Grasp|Disciple of Mephistopheles Hellfire Grasp|Fire Adept							
2				ABILITY:Special Ability|AUTOMATIC|Resistance to Fire			BONUS:VAR|FireResistanceBonus|10				
3				ABILITY:Special Ability|AUTOMATIC|Hellfire Blast|Disciple of Mephistopheles Hellfire Blast							
4				ABILITY:Special Ability|AUTOMATIC|Flare (Sp)			BONUS:VAR|FlarePerDay|CL	BONUS:VAR|FlareLVL|15			
5				ABILITY:Special Ability|AUTOMATIC|Summon Hamatula (Sp)			BONUS:VAR|SummonHamatulaPerDay|1				
6				ABILITY:Special Ability|AUTOMATIC|Hellfire (Sp)			BONUS:VAR|FireResistanceBonus|10	BONUS:VAR|HellfirePerDay|3	BONUS:VAR|HellfireLVL|15		
7				ABILITY:Special Ability|AUTOMATIC|Fire Shield (Sp)			BONUS:VAR|FireShieldPerDay|2	BONUS:VAR|FireShieldLVL|15			
8				ABILITY:Special Ability|AUTOMATIC|Hellfire Storm (Sp)			BONUS:VAR|HellfireStormPerDay|2	BONUS:VAR|HellfireStormLVL|15			
9											
10				ABILITY:Special Ability|AUTOMATIC|Body of Flame			BONUS:VAR|BodyOfFlamePerDay|1	BONUS:VAR|BodyOfFlameDuration|10			
#											
CLASS:Lifedrinker	HD:12	TYPE:PC.Prestige	ABB:DoP	MAXLEVEL:10	SOURCEPAGE:BoVD	BONUS:CHECKS|BASE.Fortitude|CL/2+2	BONUS:CHECKS|BASE.Reflex|CL/2+2	BONUS:CHECKS|BASE.Will|CL/2+2	BONUS:COMBAT|BAB|CL|TYPE=Base.REPLACE		
CLASS:Lifedrinker	PREALIGN:LE,NE,CE	PRESKILL:2,Knowledge (Arcana)=6,Spellcraft=6	PRETEMPLATE:1,Vampire								
CLASS:Lifedrinker	STARTSKILLPTS:4	CSKILL:Bluff|Hide|Knowledge (Arcana)|Listen|Move Silently|TYPE.Profession|Search|Sense Motive|Spellcraft|Spot									
1				ABILITY:Special Ability|AUTOMATIC|Lifewell|Lifedrinker Lifewell|Invigorate			BONUS:VAR|LifedrinkerLifewellLVL|CL				
2				ABILITY:Special Ability|AUTOMATIC|Spell Boost (Empower)							
3				ABILITY:Special Ability|AUTOMATIC|Spell Boost (Heighten)							
4				ABILITY:Special Ability|AUTOMATIC|Special Attack Boost (Empower)							
5				ABILITY:Special Ability|AUTOMATIC|Blood Servant|Boost Defenses							
6				ABILITY:Special Ability|AUTOMATIC|Spell Boost (Maximize)							
7				ABILITY:Special Ability|AUTOMATIC|Blood Drain (Greater)|Special Attack Boost (Maximize)							
8				ABILITY:Special Ability|AUTOMATIC|Spell Boost (Quicken)							
9				ABILITY:Special Ability|AUTOMATIC|Invigorate (Greater)							
10				ABILITY:Special Ability|AUTOMATIC|Blood Revel		SPELLLEVEL:CLASS|Celebrant of Sharess=1|Bless,Vision of Heaven|Celebrant of Sharess=2|Consecrate,Zone of Truth|Celebrant of Sharess=3|Helping Hand,Searing Light					
#											
CLASS:Mortal Hunter	HD:10	TYPE:PC.Prestige	ABB:Mor	MAXLEVEL:10	SOURCEPAGE:BoVD	BONUS:CHECKS|BASE.Fortitude|CL/2+2	BONUS:CHECKS|BASE.Reflex|CL/3	BONUS:CHECKS|BASE.Will|CL/3	BONUS:COMBAT|BAB|CL|TYPE=Base.REPLACE		
#CLASS:Mortal Hunter	PRERACE:1,RACETYPE=Outsider	PREALIGN:LE,NE,CE	PREATT:5	PRESKILL:1,Move Silently=3	PRESKILL:1,Wilderness Lore=5	PRELANG:1,Common	PREFEAT:3,Alertness,Mortalbane,Track				
CLASS:Mortal Hunter	PRERACE:1,RACETYPE=Outsider	PREALIGN:LE,NE,CE	PREATT:5	PRESKILL:1,Move Silently=3	PRESKILL:1,Survival=5	PRELANG:1,Common	PREFEAT:3,Alertness,Mortalbane,Track				
#CLASS:Mortal Hunter	STARTSKILLPTS:4	CSKILL:Bluff|Climb|Concentration|Disguise|Hide|Intuit Direction|Jump|Knowledge (Arcana)|Knowledge (Religion)|Knowledge (The Planes)|Listen|Move Silently|Search|Sense Motive|Spot|Wilderness Lore									
CLASS:Mortal Hunter	STARTSKILLPTS:4	CSKILL:Bluff|Climb|Concentration|Disguise|Hide|Jump|Knowledge (Arcana)|Knowledge (Religion)|Knowledge (The Planes)|Listen|Move Silently|Search|Sense Motive|Spot|Survival									
CLASS:Mortal Hunter	SPELLSTAT:CHA	SPELLTYPE:Arcane	MEMORIZE:NO	KNOWNSPELLS:LEVEL=0|LEVEL=1|LEVEL=2|LEVEL=3|LEVEL=4	BONUS:CASTERLEVEL|Mortal Hunter|CL						
1	CAST:0,0			ABILITY:Special Ability|AUTOMATIC|Mortal Hunting|Mortal Hunter Mortal Hunting|Mortal Skin|Mortal Hunter Mortal Skin			BONUS:VAR|MortalHunterMortalHuntingLVL|CL	BONUS:VAR|MortalHunterMortalSkinLVL|CL			
2	CAST:0,1		ADD:FEAT|Boost Spell Like Ability	ABILITY:Special Ability|AUTOMATIC|Detect Mortals (Sp)							
3	CAST:0,1,0										
4	CAST:0,1,1			ABILITY:Special Ability|AUTOMATIC|Smite Mortals|Mortal Hunter Smite Mortals			BONUS:VAR|MortalHunterSmiteMortalsLVL|CL				
5	CAST:0,1,1,0			ABILITY:Special Ability|AUTOMATIC|Spurn Mortal Magic			BONUS:VAR|SpurnMortalMagicBonus|max(WIS,0)				
6	CAST:0,1,1,1										
7	CAST:0,2,1,1,0			ABILITY:Special Ability|AUTOMATIC|Claws of the Overfiend							
8	CAST:0,2,1,1,1			ABILITY:Special Ability|AUTOMATIC|Mortalbane Shout|Mortal Hunter Mortalbane Shout			BONUS:VAR|MortalHunterMortalbaneShoutLVL|CL				
9	CAST:0,2,2,1,1										
10	CAST:0,2,2,2,1			ABILITY:Special Ability|AUTOMATIC|Slay Mortal|Mortal Hunter Slay Mortal							
#											
CLASS:Soul Eater	HD:8	TYPE:PC.Prestige	ABB:Sou	MAXLEVEL:10	SOURCEPAGE:BoVD	BONUS:CHECKS|BASE.Fortitude|CL/2+2	BONUS:CHECKS|BASE.Reflex|CL/2+2	BONUS:CHECKS|BASE.Will|CL/2+2	BONUS:COMBAT|BAB|CL|TYPE=Base.REPLACE		
CLASS:Soul Eater	PRERACE:1,RACETYPE=Humanoid,RACETYPE=Monstrous Humanoid	PREALIGN:LE,NE,CE	PREATT:5	PRESKILL:1,Knowledge (Arcana)=2	PREFEAT:1,Alertness	PREFEAT:1,Weapon Focus(Claw),Weapon Focus(TYPE=Natural)					
CLASS:Soul Eater	STARTSKILLPTS:4	CSKILL:Climb|Concentration|Hide|Intimidate|Jump|Listen|Move Silently|TYPE.Profession|Search|Spellcraft|Spot|Swim|Use Rope									
1				ABILITY:Special Ability|AUTOMATIC|Energy Drain			BONUS:VAR|EnergyDrainLevels|(CL+5)/6				
2				ABILITY:Special Ability|AUTOMATIC|Soul Strength							
3				ABILITY:Special Ability|AUTOMATIC|Soul Blast			BONUS:VAR|SoulBlastPerDay|1	BONUS:VAR|SoulBlastDamage|CL	BONUS:VAR|SoulBlastDC|CL		
4				ABILITY:Special Ability|AUTOMATIC|Soul Enhancement							
5				ABILITY:Special Ability|AUTOMATIC|Soul Endurance							
6				ABILITY:Special Ability|AUTOMATIC|Soul Radiance							
7											
8				ABILITY:Special Ability|AUTOMATIC|Soul Agility							
9				ABILITY:Special Ability|AUTOMATIC|Soul Slave							
