SOURCELONG:Complete Divine	SOURCESHORT:CD	SOURCEWEB:http://www.gozzilioni.net										
#												
# Class Name 1	Hit Dice (HD)	Type (TYPE:)	Abbreviation (ABB)	Max Level (MAXLEVEL)	Source Page (SOURCEPAGE)	Save checks bonus (Fortitude) (BONUS:CHECKS)	Save checks bonus (Reflex)	Save checks bonus (Will)	Combat bonus	EXCLASS	CONTIGUOS	FINE
18	CAST:6,6,6,6,6,6,6,6,6,5	KNOWN:4,2,2,2,2,2,1,1,1,0										
19	CAST:6,6,6,6,6,6,6,6,6,6	KNOWN:4,2,2,2,2,2,1,1,1,1										
20	CAST:6,6,6,6,6,6,6,6,6,6	KNOWN:4,2,2,2,2,2,1,1,1,1										
#												
CLASS:Spirit Shaman	HD:8	TYPE:Base.PC	ABB:Ssh	MAXLEVEL:20	SOURCEPAGE:CD	BONUS:CHECKS|BASE.Fortitude|CL/2+2	BONUS:CHECKS|BASE.Reflex|CL/3	BONUS:CHECKS|BASE.Will|CL/2+2	BONUS:COMBAT|BAB|CL/3*4|TYPE=Base.REPLACE			
#CLASS:Spirit Shaman												
CLASS:Spirit Shaman	STARTSKILLPTS:4	CSKILL:Concentration|TYPE.Craft|Diplomacy|Handle Animal|Heal|Knowledge (Geography)|Knowledge (History)|Knowledge (Local)|Knowledge (Nature)|Listen|TYPE.Profession|Ride|Spellcraft|Spot|Survival|Swim	SPELLSTAT:WIS	SPELLTYPE:Divine	MEMORIZE:NO	KNOWNSPELLS:LEVEL=0|LEVEL=1|LEVEL=2|LEVEL=3|LEVEL=4|LEVEL=5|LEVEL=6|LEVEL=7|LEVEL=8|LEVEL=9	BONUS:CASTERLEVEL|Spirit Shaman|CL	SPELLLIST:1|Druid	BONUS:DC|CLASS.Spirit Shaman|(CHA-WIS)			
1		ABILITY:Special Ability|AUTOMATIC|Weapon and Armor Proficiency ~ Spirit Shaman|!PREABILITY:1,CATEGORY=ACF,TYPE.SpiritShamanProficiencies
#												
1	CAST:3,2	KNOWN:3,1	ABILITY:Special Ability|AUTOMATIC|Spirit Shaman Guide|Spirit Shaman Spirits	ABILITY:Special Ability|AUTOMATIC|Wild Empathy			BONUS:VAR|WildEmpathy|CL					
2	CAST:4,3	KNOWN:3,2		ABILITY:Special Ability|AUTOMATIC|Chastise Spirit|Spirit Shaman Chastise Spirit			BONUS:VAR|SpiritShamanLVL|CL					
3	CAST:5,4,2	KNOWN:3,2,1		ABILITY:Special Ability|AUTOMATIC|Detect Spirits			BONUS:VAR|DetectSpiritLVL|CL					
4	CAST:6,5,3	KNOWN:3,3,1		ABILITY:Special Ability|AUTOMATIC|Blessing of the Spirits								
5	CAST:6,6,4,2	KNOWN:3,3,1,1		ABILITY:Special Ability|AUTOMATIC|Follow the Guide								
6	CAST:6,6,5,3	KNOWN:3,3,2,1		ABILITY:Special Ability|AUTOMATIC|Ghost Warrior								
7	CAST:6,6,6,4,2	KNOWN:3,3,2,1,1		ABILITY:Special Ability|AUTOMATIC|Warding of the Spirits|Spirit Shaman Warding of the spirit								
8	CAST:6,6,6,5,3	KNOWN:3,3,2,2,1										
9	CAST:6,6,6,6,4,2	KNOWN:3,3,3,2,1,1		ABILITY:Special Ability|AUTOMATIC|Spirit Form|Spirit Shaman Spirit Form			BONUS:VAR|SpiritFormLVL|CL					
10	CAST:6,6,6,6,5,3	KNOWN:3,3,3,2,2,1		ABILITY:Special Ability|AUTOMATIC|Guide Magic								
11	CAST:6,6,6,6,6,4,2	KNOWN:3,3,3,3,2,1,1		ABILITY:Special Ability|AUTOMATIC|Recall Spirit|Spirit Shaman Recall Spirit								
12	CAST:6,6,6,6,6,5,3	KNOWN:3,3,3,3,2,2,1										
13	CAST:6,6,6,6,6,6,4,2	KNOWN:3,3,3,3,3,2,1,1		ABILITY:Special Ability|AUTOMATIC|Exorcism								
14	CAST:6,6,6,6,6,6,5,3	KNOWN:3,3,3,3,3,2,2,1										
15	CAST:6,6,6,6,6,6,6,4,2	KNOWN:3,3,3,3,3,3,2,1,1										
16	CAST:6,6,6,6,6,6,6,5,3	KNOWN:3,3,3,3,3,3,2,2,1		ABILITY:Special Ability|AUTOMATIC|Weaken Spirits								
17	CAST:6,6,6,6,6,6,6,6,4,2	KNOWN:3,3,3,3,3,3,3,2,1,1		ABILITY:Special Ability|AUTOMATIC|Spirit Journey|Spirit Shaman Spirit Journey								
18	CAST:6,6,6,6,6,6,6,6,5,3	KNOWN:3,3,3,3,3,3,3,2,2,1										
19	CAST:6,6,6,6,6,6,6,6,6,4	KNOWN:3,3,3,3,3,3,3,3,2,2		ABILITY:Special Ability|AUTOMATIC|Favored of the Spirits								
20	CAST:6,6,6,6,6,6,6,6,6,5	KNOWN:3,3,3,3,3,3,3,3,3,2		ABILITY:Special Ability|AUTOMATIC|Spirit Who Walks				TEMPLATE:Spirit Who Walks				
