SOURCELONG:Book of Exalted Deeds	SOURCESHORT:EXD	SOURCEWEB:http://www.gozzilioni.net									
# Class Name	Hit Dice (HD)	Type (TYPE:)	Abbreviation (ABB)	Max Level (MAXLEVEL)	Source Page (SOURCEPAGE)	Save checks bonus (Fortitude) (BONUS:CHECKS)	Save checks bonus (Reflex)	Save checks bonus (Willpower)	Combat bonus	EXCLASS	FINE
CLASS:Apostole of Peace	SPELLSTAT:WIS	SPELLTYPE:Divine	SPELLBOOK:NO	KNOWNSPELLS:LEVEL=0|LEVEL=1|LEVEL=2|LEVEL=3|LEVEL=4|LEVEL=5|LEVEL=6|LEVEL=7|LEVEL=8|LEVEL=9	BONUS:CASTERLEVEL|Apostole of Peace|((max(CASTERLEVEL.TOTAL-CL,0))/2)+CL						
###Block: Turn Undead stuff											
1				ABILITY:Special Ability|AUTOMATIC|Basic Turning|Apostole of Peace Turning			BONUS:ABILITYPOOL|Turn Undead|1|TYPE=ClassAbility	BONUS:VAR|TurnLevelBase,TurnDamagePlusBase|CL|TYPE=Level.REPLACE			
###Block: Spontaneous casting											
1				ABILITY:Special Ability|VIRTUAL|Spontaneous casting - Cure spells|PREABILITY:1,CATEGORY=Special Ability,Turn Undead							
#											
1	CAST:4,2										
2	CAST:5,3,0			ABILITY:Special Ability|AUTOMATIC|Pacifying Touch							
3	CAST:5,3,1,0										
4	CAST:6,3,2,1,0			ABILITY:Special Ability|AUTOMATIC|Basic Censure|Apostole of Peace Censuring			BONUS:ABILITYPOOL|Censure Fiend|1|TYPE=ClassAbility	BONUS:VAR|CensureLevelBase|TL|TYPE=Level.REPLACE	BONUS:VAR|CensureDamagePlusBase|CL|TYPE=Level.REPLACE		
5	CAST:6,3,3,2,1,0										
6	CAST:6,3,3,3,2,1,0										
7	CAST:6,4,3,3,3,2,1,0										
8	CAST:6,4,4,3,3,3,2,1,0										
9	CAST:6,5,4,4,4,4,3,2,1,0										
10	CAST:6,5,5,4,4,4,4,3,2,1										
#											
CLASS:Beloved of Valarian	HD:10	TYPE:PC.Prestige.Exalted	ABB:BVa	MAXLEVEL:10	SOURCEPAGE:EXD	BONUS:CHECKS|BASE.Fortitude|CL/2+2	BONUS:CHECKS|BASE.Reflex|CL/3	BONUS:CHECKS|BASE.Will|CL/3	BONUS:COMBAT|BAB|CL|TYPE=Base.REPLACE		
CLASS:Beloved of Valarian	PREGENDER:Female	PREALIGN:LG,NG,CG	PREATT:7	PRESKILL:1,Knowledge (Nature)=5	PRESKILL:1,Ride=10	PREFEAT:3,Mounted Combat,Sacred Vow,Vow of Chastity	PRETEXT:Must meditate at a druid's grove and fast until she saves the life of an animal in danger.				
CLASS:Beloved of Valarian	STARTSKILLPTS:2	CSKILL:Concentration|Diplomacy|Handle Animal|Heal|Knowledge (Nature)|Ride|Sense Motive|Survival									
CLASS:Beloved of Valarian	SPELLSTAT:WIS	SPELLTYPE:Divine	SPELLBOOK:NO	KNOWNSPELLS:LEVEL=0|LEVEL=1|LEVEL=2|LEVEL=3|LEVEL=4							
1		ABILITY:Special Ability|AUTOMATIC|Weapon and Armor Proficiency ~ Beloved of Valarian									
#											
1	CAST:0,0			ABILITY:Special Ability|AUTOMATIC|Call Unicorn|Timelessness			BONUS:VAR|UnicornMountLVL|CL				
2	CAST:0,1			ABILITY:Special Ability|AUTOMATIC|Ethereal Jaunt (Sp)			BONUS:VAR|EtherealJauntPerDay|1	BONUS:VAR|EtherealJauntLVL|CL			
3	CAST:0,1,0			ABILITY:Special Ability|AUTOMATIC|Forest Dweller							
4	CAST:0,1,1			ABILITY:Special Ability|AUTOMATIC|Uncanny Dodge ~ Base			BONUS:VAR|UncannyDodgeLevel|1	BONUS:VAR|UncannyDodgeFlankingLevel|CL|TYPE=EachClass.STACK			
5	CAST:0,1,1,0										
6	CAST:0,1,1,1										
7	CAST:0,2,1,1,0			ABILITY:Special Ability|AUTOMATIC|Nature's Understanding							
8	CAST:0,2,1,1,1			ABILITY:Special Ability|AUTOMATIC|Holy Smite (Sp)			BONUS:VAR|HolySmitePerDay|1	BONUS:VAR|HolySmiteLVL|CL			
9	CAST:0,2,2,1,1			ABILITY:Special Ability|AUTOMATIC|Wood Repulsion							
10	CAST:0,2,2,2,1			ABILITY:Special Ability|AUTOMATIC|Mass Baleful Polymorph (Sp)			BONUS:VAR|MassBalefulPolymorphPerDay|1	BONUS:VAR|MassBalefulPolymorphLVL|10			
#											
CLASS:Celestial Mystic	HD:4	TYPE:PC.Prestige.Exalted	ABB:CMy	MAXLEVEL:10	SOURCEPAGE:EXD	BONUS:CHECKS|BASE.Fortitude|CL/3	BONUS:CHECKS|BASE.Reflex|CL/3	BONUS:CHECKS|BASE.Will|CL/2+2	BONUS:COMBAT|BAB|CL/2|TYPE=Base.REPLACE		
CLASS:Celestial Mystic	PREALIGN:LG	PRESKILL:2,Knowledge (Arcana)=4,Knowledge (The Planes)=4	PRESKILL:2,Knowledge (Religion)=6,Spellcraft=6	PREFEAT:3,Servant of the Heavens,Sacred Vow,Vow of Abstinence	PRESPELLTYPE:1,ANY=4						
CLASS:Celestial Mystic	STARTSKILLPTS:4	CSKILL:Concentration|TYPE.Craft|Diplomacy|Heal|Knowledge (Arcana)|Knowledge (The Planes)|Knowledge (Religion)|Spellcraft									
1				ABILITY:Special Ability|AUTOMATIC|Blessing of the Silver Heaven|Resistance To Electricity			BONUS:VAR|ElectricityResistance|10				
2	ADD:SPELLCASTER|ANY			ABILITY:Special Ability|AUTOMATIC|Celestial Spell ~ archon							
3	ADD:SPELLCASTER|ANY			ABILITY:Special Ability|AUTOMATIC|Blessing of the Golden Heaven							
4	ADD:SPELLCASTER|ANY										
5	ADD:SPELLCASTER|ANY			ABILITY:Special Ability|AUTOMATIC|Blessing of the Pearly Heaven			BONUS:VAR|MysticalKnowledge|CL	BONUS:VAR|MysticalKnowledge|2|PRESKILL:1,Knowledge (History)=5
6	ADD:SPELLCASTER|ANY										
7	ADD:SPELLCASTER|ANY			ABILITY:Special Ability|AUTOMATIC|Blessing of the Crystal Heaven			BONUS:VAR|BlessingCrystalHeavenPF|3*CL				
8	ADD:SPELLCASTER|ANY										
9	ADD:SPELLCASTER|ANY			ABILITY:Special Ability|AUTOMATIC|Blessing of the Glittering Heaven							
10	ADD:SPELLCASTER|ANY			ABILITY:Special Ability|AUTOMATIC|Blessing of the Illuminated Heaven							
#											
CLASS:Champion of Gwynharwyf	HD:12	TYPE:PC.Prestige.Exalted	ABB:CoG	MAXLEVEL:10	SOURCEPAGE:EXD	BONUS:CHECKS|BASE.Fortitude|CL/2+2	BONUS:CHECKS|BASE.Reflex|CL/3	BONUS:CHECKS|BASE.Will|CL/3	BONUS:COMBAT|BAB|CL|TYPE=Base.REPLACE		
CLASS:Champion of Gwynharwyf	PREALIGN:CG	PREATT:6	PRESKILL:1,Intimidate=9	PREFEAT:2,Knight of Stars,Righteous Wrath							
CLASS:Champion of Gwynharwyf	STARTSKILLPTS:4	CSKILL:Climb|TYPE.Craft|Handle Animal|Intimidate|Jump|Listen|Ride|Survival|Swim									
CLASS:Champion of Gwynharwyf	SPELLSTAT:WIS	SPELLTYPE:Divine	SPELLBOOK:NO	KNOWNSPELLS:LEVEL=0|LEVEL=1|LEVEL=2|LEVEL=3|LEVEL=4	BONUS:CASTERLEVEL|Champion of Gwynharwyf|CL						
1	CAST:0,0			ABILITY:Special Ability|AUTOMATIC|Detect Evil|Champion of Gwynharwyf Rage|Smite Evil|Champion of Gwynharwyf Smite Evil			BONUS:VAR|DetectEvilLVL|CL	BONUS:VAR|ChampionOfGwynharwyfRageLVL|CL	BONUS:VAR|ChampionOfGwynharwyfSmiteEvilLVL|CL		
2	CAST:0,1			ABILITY:Special Ability|AUTOMATIC|Divine Grace|Furious Casting							
3	CAST:0,1,0			ABILITY:Special Ability|AUTOMATIC|Champion of Gwynharwyf DR|Resistance To Enchantment			BONUS:VAR|ChampionOfGwynharwyfDR|CL	BONUS:VAR|EnchantmentResistanceBonus|2|TYPE=Morale			
4	CAST:0,1,1			ABILITY:Special Ability|AUTOMATIC|Fearsome Fury							
5	CAST:0,1,1,0			ABILITY:Special Ability|AUTOMATIC|Resistance To Acid|Resistance To Cold|Resistance To Electricity			BONUS:VAR|AcidResistanceBonus|5	BONUS:VAR|ColdResistanceBonus|5	BONUS:VAR|ElectricityResistanceBonus|5		
6	CAST:0,1,1,1										
7	CAST:0,2,1,1,0			ABILITY:Special Ability|AUTOMATIC|Immunity To Charm Effects|Immunity to Compulsion Effects							
8	CAST:0,2,1,1,1										
9	CAST:0,2,2,1,1										
10	CAST:0,2,2,2,1						BONUS:VAR|AcidResistanceBonus|5	BONUS:VAR|ColdResistanceBonus|5	BONUS:VAR|ElectricityResistanceBonus|5		
#											
CLASS:Defender of Sealtiel	HD:12	TYPE:PC.Prestige.Exalted	ABB:DoS	MAXLEVEL:10	SOURCEPAGE:EXD	BONUS:CHECKS|BASE.Fortitude|CL/2+2	BONUS:CHECKS|BASE.Reflex|CL/3	BONUS:CHECKS|BASE.Will|CL/2+2	BONUS:COMBAT|BAB|CL|TYPE=Base.REPLACE		
CLASS:Defender of Sealtiel	PREALIGN:LG	PREATT:7	PRESKILL:1,Listen=5	PREFEAT:3,Diehard,Endurance,Servant of the Heavens							
CLASS:Defender of Sealtiel	STARTSKILLPTS:2	CSKILL:TYPE.Craft|Listen|Sense Motive|Spot									
1				ABILITY:Special Ability|AUTOMATIC|Defensive Stance|Defender of Sealtiel Defensive Stance			BONUS:VAR|DefenderOfSealtielLVL|CL				
2				ABILITY:Special Ability|AUTOMATIC|Magic Circle|Shield Other (Sp)			BONUS:VAR|ShieldOtherPerDay|1	BONUS:VAR|ShieldOtherLVL|CL			
3											
4				ABILITY:Special Ability|AUTOMATIC|Blood of the Martyr (Sp)			BONUS:VAR|BloodOfTheMartyrPerDay|1	BONUS:VAR|BloodOfTheMartyrLVL|CL			
5											
6				ABILITY:Special Ability|AUTOMATIC|Protective Aura (Sp)			BONUS:VAR|ProtectiveAuraPerDay|1				
7											
8				ABILITY:Special Ability|AUTOMATIC|Glory of the Martyr (Sp)			BONUS:VAR|GloryOfTheMartyrPerDay|1	BONUS:VAR|GloryOfTheMartyrLVL|CL			
9											
10							BONUS:VAR|ProtectiveAuraPerDay|2				
#											
CLASS:Emissary of Barachiel	HD:6	TYPE:PC.Prestige.Exalted	ABB:EoB	MAXLEVEL:10	SOURCEPAGE:EXD	BONUS:CHECKS|BASE.Fortitude|CL/3	BONUS:CHECKS|BASE.Reflex|CL/3	BONUS:CHECKS|BASE.Will|CL/2+2	BONUS:COMBAT|BAB|CL*3/4|TYPE=Base.REPLACE		
CLASS:Emissary of Barachiel	PREALIGN:LG	PRESKILL:1,Diplomacy=8	PRESKILL:1,Knowledge (The Planes)=4	PREFEAT:2,Servant of the Heavens,Words of Creation							
CLASS:Emissary of Barachiel	STARTSKILLPTS:4	CSKILL:Concentration|TYPE.Craft|Decipher Script|Diplomacy|Gather Information|TYPE.Knowledge|Listen|TYPE.Perform|TYPE.Profession|Sense Motive|Speak Language|Spellcraft|Use Magic Device									
CLASS:Emissary of Barachiel	SPELLSTAT:CHA	SPELLTYPE:Divine	MEMORIZE:NO		BONUS:CASTERLEVEL|Emissary of Barachiel|CL						
1	CAST:0,0	KNOWN:0,2		ABILITY:Special Ability|AUTOMATIC|Calling|Emissary of Barachiel Calling			BONUS:VAR|EmissaryOfBarachielCallingLVL|CL				
2	CAST:0,1	KNOWN:0,3									
3	CAST:0,2,0	KNOWN:0,3,2		ABILITY:Special Ability|AUTOMATIC|Conversion							
4	CAST:0,3,1	KNOWN:0,4,3									
5	CAST:0,3,2,0	KNOWN:0,4,3,2		ABILITY:Special Ability|AUTOMATIC|Sustenance (Su)							
6	CAST:0,3,3,1	KNOWN:0,4,4,3									
7	CAST:0,3,3,2,0	KNOWN:0,4,4,3,2									
8	CAST:0,3,3,3,1	KNOWN:0,4,4,4,3									
9	CAST:0,3,3,3,2	KNOWN:0,4,4,4,3									
10	CAST:0,3,3,3,3	KNOWN:0,4,4,4,4									
#											
CLASS:Exalted Arcanist	HD:4	TYPE:PC.Prestige.Exalted	ABB:ExA	MAXLEVEL:5	SOURCEPAGE:EXD	BONUS:CHECKS|BASE.Fortitude|CL/3	BONUS:CHECKS|BASE.Reflex|CL/3	BONUS:CHECKS|BASE.Will|CL/2+2	BONUS:COMBAT|BAB|CL/2|TYPE=Base.REPLACE		ALLOWBASECLASS:NO
CLASS:Exalted Arcanist	PREALIGN:LG,NG,CG	PRECHECKBASE:1,Will=5	PRESKILL:1,Knowledge (Arcana)=9	PRESKILL:1,Knowledge (Religion)=4	PREFEAT:1,Consecrate Spell,Purify Spell	PRESPELLCAST:MEMORIZE=N	PRESPELLTYPE:1,Arcane=3				
CLASS:Exalted Arcanist	STARTSKILLPTS:4	CSKILL:Concentration|TYPE.Craft|Decipher Script|Diplomacy|Knowledge (Arcana)|Knowledge (Religion)|TYPE.Perform|TYPE.Profession|Sense Motive|Spellcraft|Use Magic Device									
SUBCLASS:Exalted Arcanist ~ Assassin	COST:0	PRECLASS:1,Assassin=1									
SUBCLASSLEVEL:1						SPELLLEVEL:CLASS|Assassin=1|Bless,Vision of Heaven|Assassin=2|Consecrate,Zone of Truth|Assassin=3|Helping Hand,Searing Light					
SUBCLASSLEVEL:2						SPELLLEVEL:CLASS|Assassin=4|Holy Smite,Aspect of the Deity (Lesser),Planar Ally (Lesser),Sword of Conscience|Assassin=5|Crown of Flame,Hallow,Heavenly Lightning,Mark of Justice					
SUBCLASSLEVEL:3						SPELLLEVEL:CLASS|Assassin=6|Aspect of the Deity,Bolt of Glory,Planar Ally|Assassin=7|Heavenly Lightning Storm,Holy Word,Righteous Smite					
SUBCLASSLEVEL:4						SPELLLEVEL:CLASS|Assassin=8|Planar Ally (Greater),Holy Aura|Assassin=9|Aspect of the Deity (Greater)					
SUBCLASS:Exalted Arcanist ~ Bard	COST:0	PRECLASS:1,Bard=1									
SUBCLASSLEVEL:1						SPELLLEVEL:CLASS|Bard=1|Bless,Vision of Heaven|Bard=2|Consecrate,Zone of Truth|Bard=3|Helping Hand,Searing Light					
SUBCLASSLEVEL:2						SPELLLEVEL:CLASS|Bard=4|Holy Smite,Aspect of the Deity (Lesser),Planar Ally (Lesser),Sword of Conscience|Bard=5|Crown of Flame,Hallow,Heavenly Lightning,Mark of Justice					
SUBCLASSLEVEL:3						SPELLLEVEL:CLASS|Bard=6|Aspect of the Deity,Bolt of Glory,Planar Ally|Bard=7|Heavenly Lightning Storm,Holy Word,Righteous Smite					
SUBCLASSLEVEL:4						SPELLLEVEL:CLASS|Bard=8|Planar Ally (Greater),Holy Aura|Bard=9|Aspect of the Deity (Greater)					
SUBCLASS:Exalted Arcanist ~ Beguiler	COST:0	PRECLASS:1,Beguiler=1									
SUBCLASSLEVEL:1						SPELLLEVEL:CLASS|Beguiler=1|Bless,Vision of Heaven|Beguiler=2|Consecrate,Zone of Truth|Beguiler=3|Helping Hand,Searing Light					
SUBCLASSLEVEL:2						SPELLLEVEL:CLASS|Beguiler=4|Holy Smite,Aspect of the Deity (Lesser),Planar Ally (Lesser),Sword of Conscience|Beguiler=5|Crown of Flame,Hallow,Heavenly Lightning,Mark of Justice					
SUBCLASSLEVEL:3						SPELLLEVEL:CLASS|Beguiler=6|Aspect of the Deity,Bolt of Glory,Planar Ally|Beguiler=7|Heavenly Lightning Storm,Holy Word,Righteous Smite					
SUBCLASSLEVEL:4						SPELLLEVEL:CLASS|Beguiler=8|Planar Ally (Greater),Holy Aura|Beguiler=9|Aspect of the Deity (Greater)					
SUBCLASS:Exalted Arcanist ~ Celebrant of Sharess	COST:0	PRECLASS:1,Celebrant of Sharess=1									
SUBCLASSLEVEL:1						SPELLLEVEL:CLASS|Celebrant of Sharess=1|Bless,Vision of Heaven|Celebrant of Sharess=2|Consecrate,Zone of Truth|Celebrant of Sharess=3|Helping Hand,Searing Light					
SUBCLASSLEVEL:2						SPELLLEVEL:CLASS|Celebrant of Sharess=4|Holy Smite,Aspect of the Deity (Lesser),Planar Ally (Lesser),Sword of Conscience|Celebrant of Sharess=5|Crown of Flame,Hallow,Heavenly Lightning,Mark of Justice					
SUBCLASSLEVEL:3						SPELLLEVEL:CLASS|Celebrant of Sharess=6|Aspect of the Deity,Bolt of Glory,Planar Ally|Celebrant of Sharess=7|Heavenly Lightning Storm,Holy Word,Righteous Smite					
SUBCLASSLEVEL:4						SPELLLEVEL:CLASS|Celebrant of Sharess=8|Planar Ally (Greater),Holy Aura|Celebrant of Sharess=9|Aspect of the Deity (Greater)					
SUBCLASS:Exalted Arcanist ~ Duskblade	COST:0	PRECLASS:1,Duskblade=1									
SUBCLASSLEVEL:1						SPELLLEVEL:CLASS|Duskblade=1|Bless,Vision of Heaven|Duskblade=2|Consecrate,Zone of Truth|Duskblade=3|Helping Hand,Searing Light					
SUBCLASSLEVEL:2						SPELLLEVEL:CLASS|Duskblade=4|Holy Smite,Aspect of the Deity (Lesser),Planar Ally (Lesser),Sword of Conscience|Duskblade=5|Crown of Flame,Hallow,Heavenly Lightning,Mark of Justice					
SUBCLASSLEVEL:3						SPELLLEVEL:CLASS|Duskblade=6|Aspect of the Deity,Bolt of Glory,Planar Ally|Duskblade=7|Heavenly Lightning Storm,Holy Word,Righteous Smite					
SUBCLASSLEVEL:4						SPELLLEVEL:CLASS|Duskblade=8|Planar Ally (Greater),Holy Aura|Duskblade=9|Aspect of the Deity (Greater)					
SUBCLASS:Exalted Arcanist ~ Harper Scout	COST:0	PRECLASS:1,Harper Scout=1									
SUBCLASSLEVEL:1						SPELLLEVEL:CLASS|Harper Scout=1|Bless,Vision of Heaven|Harper Scout=2|Consecrate,Zone of Truth|Harper Scout=3|Helping Hand,Searing Light					
SUBCLASSLEVEL:2						SPELLLEVEL:CLASS|Harper Scout=4|Holy Smite,Aspect of the Deity (Lesser),Planar Ally (Lesser),Sword of Conscience|Harper Scout=5|Crown of Flame,Hallow,Heavenly Lightning,Mark of Justice					
SUBCLASSLEVEL:3						SPELLLEVEL:CLASS|Harper Scout=6|Aspect of the Deity,Bolt of Glory,Planar Ally|Harper Scout=7|Heavenly Lightning Storm,Holy Word,Righteous Smite					
SUBCLASSLEVEL:4						SPELLLEVEL:CLASS|Harper Scout=8|Planar Ally (Greater),Holy Aura|Harper Scout=9|Aspect of the Deity (Greater)					
SUBCLASS:Exalted Arcanist ~ Hexblade	COST:0	PRECLASS:1,Hexblade=1									
SUBCLASSLEVEL:1						SPELLLEVEL:CLASS|Hexblade=1|Bless,Vision of Heaven|Hexblade=2|Consecrate,Zone of Truth|Hexblade=3|Helping Hand,Searing Light					
SUBCLASSLEVEL:2						SPELLLEVEL:CLASS|Hexblade=4|Holy Smite,Aspect of the Deity (Lesser),Planar Ally (Lesser),Sword of Conscience|Hexblade=5|Crown of Flame,Hallow,Heavenly Lightning,Mark of Justice					
SUBCLASSLEVEL:3						SPELLLEVEL:CLASS|Hexblade=6|Aspect of the Deity,Bolt of Glory,Planar Ally|Hexblade=7|Heavenly Lightning Storm,Holy Word,Righteous Smite					
SUBCLASSLEVEL:4						SPELLLEVEL:CLASS|Hexblade=8|Planar Ally (Greater),Holy Aura|Hexblade=9|Aspect of the Deity (Greater)					
SUBCLASS:Exalted Arcanist ~ Sorcerer	COST:0	PRECLASS:1,Sorcerer=1									
SUBCLASSLEVEL:1						SPELLLEVEL:CLASS|Sorcerer=1|Bless,Vision of Heaven|Sorcerer=2|Consecrate,Zone of Truth|Sorcerer=3|Helping Hand,Searing Light					
SUBCLASSLEVEL:2						SPELLLEVEL:CLASS|Sorcerer=4|Holy Smite,Aspect of the Deity (Lesser),Planar Ally (Lesser),Sword of Conscience|Sorcerer=5|Crown of Flame,Hallow,Heavenly Lightning,Mark of Justice					
SUBCLASSLEVEL:3						SPELLLEVEL:CLASS|Sorcerer=6|Aspect of the Deity,Bolt of Glory,Planar Ally|Sorcerer=7|Heavenly Lightning Storm,Holy Word,Righteous Smite					
SUBCLASSLEVEL:4						SPELLLEVEL:CLASS|Sorcerer=8|Planar Ally (Greater),Holy Aura|Sorcerer=9|Aspect of the Deity (Greater)					
SUBCLASS:Exalted Arcanist ~ Sublime Chord	COST:0	PRECLASS:1,Sublime Chord=1									
SUBCLASSLEVEL:1						SPELLLEVEL:CLASS|Sublime Chord=1|Bless,Vision of Heaven|Sublime Chord=2|Consecrate,Zone of Truth|Sublime Chord=3|Helping Hand,Searing Light					
SUBCLASSLEVEL:2						SPELLLEVEL:CLASS|Sublime Chord=4|Holy Smite,Aspect of the Deity (Lesser),Planar Ally (Lesser),Sword of Conscience|Sublime Chord=5|Crown of Flame,Hallow,Heavenly Lightning,Mark of Justice					
SUBCLASSLEVEL:3						SPELLLEVEL:CLASS|Sublime Chord=6|Aspect of the Deity,Bolt of Glory,Planar Ally|Sublime Chord=7|Heavenly Lightning Storm,Holy Word,Righteous Smite					
SUBCLASSLEVEL:4						SPELLLEVEL:CLASS|Sublime Chord=8|Planar Ally (Greater),Holy Aura|Sublime Chord=9|Aspect of the Deity (Greater)					
SUBCLASS:Exalted Arcanist ~ Spellthief	COST:0	PRECLASS:1,Spellthief=1									
SUBCLASSLEVEL:1						SPELLLEVEL:CLASS|Spellthief=1|Bless,Vision of Heaven|Spellthief=2|Consecrate,Zone of Truth|Spellthief=3|Helping Hand,Searing Light					
SUBCLASSLEVEL:2						SPELLLEVEL:CLASS|Spellthief=4|Holy Smite,Aspect of the Deity (Lesser),Planar Ally (Lesser),Sword of Conscience|Spellthief=5|Crown of Flame,Hallow,Heavenly Lightning,Mark of Justice					
SUBCLASSLEVEL:3						SPELLLEVEL:CLASS|Spellthief=6|Aspect of the Deity,Bolt of Glory,Planar Ally|Spellthief=7|Heavenly Lightning Storm,Holy Word,Righteous Smite					
SUBCLASSLEVEL:4						SPELLLEVEL:CLASS|Spellthief=8|Planar Ally (Greater),Holy Aura|Spellthief=9|Aspect of the Deity (Greater)					
SUBCLASS:Exalted Arcanist ~ Suel Arcanamach	COST:0	PRECLASS:1,Suel Arcanamach=1									
SUBCLASSLEVEL:1						SPELLLEVEL:CLASS|Wizard=1|Bless,Vision of Heaven|Wizard=2|Consecrate,Zone of Truth|Wizard=3|Helping Hand,Searing Light					
SUBCLASSLEVEL:2						SPELLLEVEL:CLASS|Wizard=4|Holy Smite,Aspect of the Deity (Lesser),Planar Ally (Lesser),Sword of Conscience|Wizard=5|Crown of Flame,Hallow,Heavenly Lightning,Mark of Justice					
SUBCLASSLEVEL:3						SPELLLEVEL:CLASS|Wizard=6|Aspect of the Deity,Bolt of Glory,Planar Ally|Wizard=7|Heavenly Lightning Storm,Holy Word,Righteous Smite					
SUBCLASSLEVEL:4						SPELLLEVEL:CLASS|Wizard=8|Planar Ally (Greater),Holy Aura|Wizard=9|Aspect of the Deity (Greater)					
SUBCLASS:Exalted Arcanist ~ Vigilante	COST:0	PRECLASS:1,Vigilante=1									
SUBCLASSLEVEL:1						SPELLLEVEL:CLASS|Vigilante=1|Bless,Vision of Heaven|Vigilante=2|Consecrate,Zone of Truth|Vigilante=3|Helping Hand,Searing Light					
SUBCLASSLEVEL:2						SPELLLEVEL:CLASS|Vigilante=4|Holy Smite,Aspect of the Deity (Lesser),Planar Ally (Lesser),Sword of Conscience|Vigilante=5|Crown of Flame,Hallow,Heavenly Lightning,Mark of Justice					
SUBCLASSLEVEL:3						SPELLLEVEL:CLASS|Vigilante=6|Aspect of the Deity,Bolt of Glory,Planar Ally|Vigilante=7|Heavenly Lightning Storm,Holy Word,Righteous Smite					
SUBCLASSLEVEL:4						SPELLLEVEL:CLASS|Vigilante=8|Planar Ally (Greater),Holy Aura|Vigilante=9|Aspect of the Deity (Greater)					
SUBCLASS:Exalted Arcanist ~ Warmage	COST:0	PRECLASS:1,Warmage=1									
SUBCLASSLEVEL:1						SPELLLEVEL:CLASS|Warmage=1|Bless,Vision of Heaven|Warmage=2|Consecrate,Zone of Truth|Warmage=3|Helping Hand,Searing Light					
SUBCLASSLEVEL:2						SPELLLEVEL:CLASS|Warmage=4|Holy Smite,Aspect of the Deity (Lesser),Planar Ally (Lesser),Sword of Conscience|Warmage=5|Crown of Flame,Hallow,Heavenly Lightning,Mark of Justice					
SUBCLASSLEVEL:3						SPELLLEVEL:CLASS|Warmage=6|Aspect of the Deity,Bolt of Glory,Planar Ally|Warmage=7|Heavenly Lightning Storm,Holy Word,Righteous Smite					
