SOURCELONG:Draconomicon	SOURCESHORT:Drac	SOURCEWEB:http://www.gozzilioni.net									
# Class Name	Hit Dice (HD)	Type (TYPE:)	Abbreviation (ABB)	Max Level (MAXLEVEL)	Source Page (SOURCEPAGE)	Save checks bonus (Fortitude) (BONUS:CHECKS)	Save checks bonus (Reflex)	Save checks bonus (Willpower)	Combat bonus	EXCLASS	FINE
CLASS:Disciple of Ashardalon	PRERACE:1,RACETYPE=Dragon	PREALIGN:LE,NE,CE	PREATT:18	PRESKILL:2,Knowledge (Religion)=18,Knowledge (The Planes)=18	PREFEAT:2,Iron Will,Quicken Spell Like Ability	PRETEMPLATE:1,Initiate of Ashardalon					
CLASS:Disciple of Ashardalon	STARTSKILLPTS:4	CSKILL:Concentration|Hide|Intimidate|Knowledge (Arcana)|Knowledge (The Planes)|Knowledge (Religion)|Listen|Move Silently|Search|Sense Motive|Spellcraft|Spot									
1				ABILITY:Special Ability|AUTOMATIC|Fiendbond|Darkness (Sp)	ABILITY:Special Ability|AUTOMATIC|Resistance To Acid|Resistance To Cold|Resistance To Electricity|Resistance To Fire|Ashardalon Resistance		BONUS:VAR|AshardalonResistanceLVL|CL	BONUS:VAR|DarknessPerDay|3	BONUS:VAR|DarknessLVL|CL		
2				ABILITY:Special Ability|AUTOMATIC|Skill Point Increase	ABILITY:Special Ability|AUTOMATIC|Desecrate (Sp)		BONUS:VAR|DesecratePerDay|1	BONUS:VAR|DesecrateLVL|CL			
3				ABILITY:Special Ability|AUTOMATIC|Unholy Blight (Sp)	ABILITY:Special Ability|AUTOMATIC|Ability Increase 1		BONUS:VAR|UnholyBlightPerDay|1	BONUS:VAR|UnholyBlightLVL|CL			
4				ABILITY:Special Ability|AUTOMATIC|Poison (Sp)			BONUS:VAR|PoisonPerDay|3	BONUS:VAR|PoisonLVL|CL			
5				ABILITY:Special Ability|AUTOMATIC|Contagion (Sp)			BONUS:VAR|ContagionPerDay|1	BONUS:VAR|ContagionLVL|CL			
6				ABILITY:Special Ability|AUTOMATIC|Immunity To Poison|Blasphemy (Sp)	ABILITY:Special Ability|AUTOMATIC|Ability Increase 1	ABILITY:Special Ability|AUTOMATIC|Ability Increase 2	BONUS:VAR|BlasphemyPerDay|1	BONUS:VAR|BlasphemyLVL|CL			
7				ABILITY:Special Ability|AUTOMATIC|Natural Armor Increase	ABILITY:Special Ability|AUTOMATIC|Unhallow (Sp)		BONUS:VAR|UnhallowPerDay|1	BONUS:VAR|UnhallowLVL|CL	BONUS:VAR|NaturalArmorIncreaseBonus|1		
8				ABILITY:Special Ability|AUTOMATIC|Unholy Aura (Sp)			BONUS:VAR|UnholyAuraPerDay|3	BONUS:VAR|UnholyAuraLVL|CL			
9				ABILITY:Special Ability|AUTOMATIC|Horrid Wilting (Sp)	ABILITY:Special Ability|AUTOMATIC|Ability Increase 1		BONUS:VAR|HorridWiltingPerDay|1	BONUS:VAR|HorridWiltingLVL|CL			
10				ABILITY:Special Ability|AUTOMATIC|Skill Point Increase							
11				ABILITY:Special Ability|AUTOMATIC|Destruction (Sp)			BONUS:VAR|DestructionPerDay|1	BONUS:VAR|DestructionLVL|CL			
12				ABILITY:Special Ability|AUTOMATIC|Ability Increase 1|Fiendish Perfection	ABILITY:Special Ability|AUTOMATIC|Ability Increase 2					
#											
CLASS:Dispassionate Watcher of Chronepsis	HD:8	TYPE:NPC.Monster.Prestige.Dragon	ABB:DiWC	MAXLEVEL:12	SOURCEPAGE:Drac	BONUS:CHECKS|BASE.Fortitude|CL/2+2	BONUS:CHECKS|BASE.Reflex|CL/3	BONUS:CHECKS|BASE.Will|CL/2+2	BONUS:COMBAT|BAB|CL/3*4|TYPE=Base.REPLACE		
CLASS:Dispassionate Watcher of Chronepsis	PRERACE:1,RACETYPE=Dragon	PREALIGN:LN,NG,TN,NE,CN	PRESKILL:2,TYPE.Knowledge=20	PRESPELLCAST:TYPE=Divine	PREMULT:1,[PREDOMAIN:1,Knowledge],[PRESPELL:3,Detect Secret Doors,Detect Thoughts,Clairaudience/Clairvoyance,Divination,True Seeing,Find the Path,Legend Lore,Discern Location,Foresight]						
CLASS:Dispassionate Watcher of Chronepsis	STARTSKILLPTS:2	CSKILL:Concentration|Decipher Script|TYPE.Knowledge|Spellcraft									
1			VFEAT:Draconic Knowledge	ABILITY:Special Ability|AUTOMATIC|Divine Conversion	ABILITY:Special Ability|AUTOMATIC|Calming Aura		BONUS:PCLEVEL|Cleric|classlevel("Sorcerer")	BONUS:PCLEVEL|Sorcerer|(-1)*classlevel("Sorcerer")		BONUS:VAR|CalmingAuraRange|max(FrightfulPresRange,5*HD)	BONUS:VAR|DraconicKnowledge|CL
2	ADD:SPELLCASTER|Divine			ABILITY:Special Ability|AUTOMATIC|Comprehend Languages (Sp at will)			BONUS:VAR|ComprehendLanguagesLVL|CL				
3	ADD:SPELLCASTER|Divine										
4	ADD:SPELLCASTER|Divine			ABILITY:Special Ability|AUTOMATIC|Stunning Rebuke|Dispassionate Watcher Stunning Rebuke			BONUS:VAR|DispassionateWatcherStunningRebukeLVL|CL				
5	ADD:SPELLCASTER|Divine			ABILITY:Special Ability|AUTOMATIC|Tongues (Sp at will)			BONUS:VAR|TonguesLVL|CL				
6	ADD:SPELLCASTER|Divine			ABILITY:Special Ability|AUTOMATIC|Discern Lies (Su)							
7	ADD:SPELLCASTER|Divine										
8	ADD:SPELLCASTER|Divine										
9	ADD:SPELLCASTER|Divine			ABILITY:Special Ability|AUTOMATIC|Clearsight							
10	ADD:SPELLCASTER|Divine			ABILITY:Special Ability|AUTOMATIC|Vision (Sp)			BONUS:VAR|VisionPerDay|3	BONUS:VAR|VisionLVL|CL			
11	ADD:SPELLCASTER|Divine										
12	ADD:SPELLCASTER|Divine			ABILITY:Special Ability|AUTOMATIC|Analyze Dweomer (Sp at will)			BONUS:VAR|AnalyzeDweomerLVL|CL				
#											
CLASS:Dragon Ascendant	HD:12	TYPE:NPC.Monster.Prestige.Dragon	ABB:DrAs	MAXLEVEL:12	SOURCEPAGE:Drac	BONUS:CHECKS|BASE.Fortitude|CL/2+2	BONUS:CHECKS|BASE.Reflex|CL/2+2	BONUS:CHECKS|BASE.Will|CL/2+2	BONUS:COMBAT|BAB|CL|TYPE=Base.REPLACE	EXCLASS:Ex Dragon Ascendant	
CLASS:Dragon Ascendant	PRERACE:1,RACETYPE=Dragon	PREATT:30	PREFEAT:6,Draconic Knowledge,Fast Healing,Great Fortitude,Improved Speed,Iron Will,Lightning Reflexes	PRETEXT:Must consume all its hoards (at least of 1000'000 GP worth)							
CLASS:Dragon Ascendant	STARTSKILLPTS:6	CSKILL:Concentration|Diplomacy|Heal|Intimidate|Jump|Knowledge (Arcana)|Knowledge (The Planes)|Knowledge (Religion)|Listen|Search|Sense Motive|Spellcraft|Spot									
1				ABILITY:Special Ability|AUTOMATIC|Awesome Aura			BONUS:VAR|DragonAscendantAwesomeAuraLVL|CL				
2				ABILITY:Special Ability|AUTOMATIC|Hit Point Increase							
3				ABILITY:Special Ability|AUTOMATIC|Immunity To Polymorph|Immunity To Petrification							
4				ABILITY:Special Ability|AUTOMATIC|Hit Point Increase	ABILITY:Special Ability|AUTOMATIC|Increased Damage Reduction						
5											
6				ABILITY:Special Ability|AUTOMATIC|Hit Point Increase	ABILITY:Special Ability|AUTOMATIC|Lifewarding						
7				ABILITY:Special Ability|AUTOMATIC|Deflection Bonus							
8				ABILITY:Special Ability|AUTOMATIC|Hit Point Increase							
9				ABILITY:Special Ability|AUTOMATIC|Iron Mind							
10				ABILITY:Special Ability|AUTOMATIC|Hit Point Increase							
11				ABILITY:Special Ability|AUTOMATIC|Resistance To Fire	SR:33		BONUS:VAR|FireResistanceBonus|20				
12				ABILITY:Special Ability|AUTOMATIC|Hit Point Increase	ABILITY:Special Ability|AUTOMATIC|Immortality ~ Dragon Descendant						
#											
CLASS:Ex Dragon Ascendant	HD:12	TYPE:NPC.Monster.Prestige.Dragon	ABB:DrAs	MAXLEVEL:12	SOURCEPAGE:Drac	BONUS:CHECKS|BASE.Fortitude|CL/2+2	BONUS:CHECKS|BASE.Reflex|CL/2+2	BONUS:CHECKS|BASE.Will|CL/2+2	BONUS:COMBAT|BAB|CL|TYPE=Base.REPLACE	VISIBLE:NO	
CLASS:Ex Dragon Ascendant	STARTSKILLPTS:6	CSKILL:Concentration|Diplomacy|Heal|Intimidate|Jump|Knowledge (Arcana)|Knowledge (The Planes)|Knowledge (Religion)|Listen|Search|Sense Motive|Spellcraft|Spot									
1				ABILITY:Special Ability|AUTOMATIC|Awesome Aura			BONUS:VAR|DragonAscendantAwesomeAuraLVL|CL				
2				ABILITY:Special Ability|AUTOMATIC|Hit Point Increase							
3				ABILITY:Special Ability|AUTOMATIC|Immunity To Polymorph|Immunity To Petrification							
4				ABILITY:Special Ability|AUTOMATIC|Hit Point Increase	ABILITY:Special Ability|AUTOMATIC|Increased Damage Reduction						
5											
6				ABILITY:Special Ability|AUTOMATIC|Hit Point Increase	ABILITY:Special Ability|AUTOMATIC|Lifewarding						
7				ABILITY:Special Ability|AUTOMATIC|Deflection Bonus							
8				ABILITY:Special Ability|AUTOMATIC|Hit Point Increase							
9				ABILITY:Special Ability|AUTOMATIC|Iron Mind							
10				ABILITY:Special Ability|AUTOMATIC|Hit Point Increase							
11				ABILITY:Special Ability|AUTOMATIC|Resistance To Fire	SR:33		BONUS:VAR|FireResistanceBonus|20				
12				ABILITY:Special Ability|AUTOMATIC|Hit Point Increase	ABILITY:Special Ability|AUTOMATIC|Immortality						
#											
CLASS:Elemental Master	HD:12	TYPE:NPC.Monster.Prestige.Dragon	ABB:ElMa	MAXLEVEL:12	SOURCEPAGE:Drac	BONUS:CHECKS|BASE.Fortitude|CL/2+2	BONUS:CHECKS|BASE.Reflex|CL/2+2	BONUS:CHECKS|BASE.Will|CL/2+2	BONUS:COMBAT|BAB|CL|TYPE=Base.REPLACE		
CLASS:Elemental Master	PRERACE:1,RACETYPE=Dragon	PREATT:20	PREFEAT:3,TYPE=Metabreath	PRESPELLCAST:TYPE=Arcane	PRERACE:1,RACESUBTYPE=Air,RACESUBTYPE=Cold,RACESUBTYPE=Earth,RACESUBTYPE=Electricity,RACESUBTYPE=Fire,RACESUBTYPE=Water	PREABILITY:1,CATEGORY=Special Ability,Breath Weapon	PRETEXT:Breath weapon that deals energy damage.				
CLASS:Elemental Master	STARTSKILLPTS:2	CSKILL:Concentration|Knowledge (Arcana)|Knowledge (Geography)|Knowledge (Nature)|Knowledge (The Planes)|Spellcraft|Survival									
SUBCLASS:Air Elemental Master	COST:0
SUBCLASSLEVEL:1				ABILITY:Special Ability|AUTOMATIC|Air Mastery|Turn Earth|Rebuke Air							
SUBCLASSLEVEL:2			VFEAT:Energy Substitution(Sonic)								
SUBCLASSLEVEL:10				ABILITY:Special Ability|AUTOMATIC|Whirlwind (Sp)			BONUS:VAR|WhirlwindPerDay|3	BONUS:VAR|WhirlwindLVL|CL			
SUBCLASS:Earth Elemental Master	COST:0
SUBCLASSLEVEL:1				ABILITY:Special Ability|AUTOMATIC|Earth Mastery|Turn Air|Rebuke Earth							
SUBCLASSLEVEL:2			VFEAT:Energy Substitution(Acid)								
SUBCLASSLEVEL:10				ABILITY:Special Ability|AUTOMATIC|Earthquake (Sp)			BONUS:VAR|EarthquakePerDay|3	BONUS:VAR|EarthquakeLVL|CL			
SUBCLASS:Fire Elemental Master	COST:0
SUBCLASSLEVEL:1				ABILITY:Special Ability|AUTOMATIC|Fire mastery|Turn Water|Rebuke Fire							
SUBCLASSLEVEL:2			VFEAT:Energy Substitution(Fire)								
SUBCLASSLEVEL:10				ABILITY:Special Ability|AUTOMATIC|Incendiary Cloud (Sp)			BONUS:VAR|IncendiaryCloudPerDay|3	BONUS:VAR|IncendiaryCloudLVL|CL			
SUBCLASS:Water Elemental Master	COST:0
SUBCLASSLEVEL:1				ABILITY:Special Ability|AUTOMATIC|Water Mastery|Turn Fire|Rebuke Water							
SUBCLASSLEVEL:2			VFEAT:Energy Substitution(Electricity)								
SUBCLASSLEVEL:10				ABILITY:Special Ability|AUTOMATIC|Horrid Wilting (Sp)			BONUS:VAR|HorridWiltingPerDay|3	BONUS:VAR|HorridWiltingLVL|CL			
SUBCLASS:Cold Elemental Master	COST:0
SUBCLASSLEVEL:1				ABILITY:Special Ability|AUTOMATIC|Cold Mastery|Turn Fire|Rebuke Cold							
SUBCLASSLEVEL:2			VFEAT:Energy Substitution(Cold)								
SUBCLASSLEVEL:10				ABILITY:Special Ability|AUTOMATIC|Polar Ray (Sp)			BONUS:VAR|PolarRayPerDay|3	BONUS:VAR|PolarRayLVL|CL			
1				ABILITY:Special Ability|AUTOMATIC|Basic Turning|Elemental Master Turning			BONUS:VAR|TurnLevelBase,TurnDamagePlusBase|CL|TYPE=Level.REPLACE				
2				ABILITY:Special Ability|AUTOMATIC|Summon Elemental (Sp)|Elemental Master Summon Elemental							
3				ABILITY:Special Ability|AUTOMATIC|Energy Focus|Elemental Master Energy Focus			BONUS:VAR|ElementalMasterEnergyFocusLVL|CL	BONUS:ABILITYPOOL|Energy Focus|1			
4				ABILITY:Special Ability|AUTOMATIC|Energy Burst|Elemental Master Energy Burst			BONUS:VAR|ElementalMasterEnergyBurstLVL|CL				
5											
6											
7				ABILITY:Special Ability|AUTOMATIC|Energy Storm|Elemental Master Energy Storm			BONUS:VAR|ElementalMasterEnergyStormLVL|CL				
8											
9											
10											
11											
12				ABILITY:Special Ability|AUTOMATIC|Elemental Qualities							
#											
CLASS:Hidecarved Dragon	HD:10	TYPE:NPC.Monster.Prestige.Dragon	ABB:HidC	MAXLEVEL:12	SOURCEPAGE:Drac	BONUS:CHECKS|BASE.Fortitude|CL/2+2	BONUS:CHECKS|BASE.Reflex|CL/2+2	BONUS:CHECKS|BASE.Will|CL/2+2	BONUS:COMBAT|BAB|CL|TYPE=Base.REPLACE		
CLASS:Hidecarved Dragon	PRERACE:1,RACETYPE=Dragon	PREALIGN:LG,LN,LE	PRETEXT:Natural Armor Bonus at least +20	PRECHECKBASE:1,Will=12	PREFEAT:1,Iron Will						
CLASS:Hidecarved Dragon	STARTSKILLPTS:4	CSKILL:Balance|Climb|Concentration|Diplomacy|Escape Artist|Hide|Jump|Knowledge (Arcana)|Knowledge (Religion)|Listen|Move Silently|Sense Motive|Spot|Swim|Tumble									
1				ABILITY:Special Ability|AUTOMATIC|Increased Spell Resistance|Hidecarved Increased Spell Resistance			BONUS:VAR|HidecarvedIncreasedSpellResistanceLVL|CL				
2			VFEAT:Suppress Weakness	ABILITY:Special Ability|AUTOMATIC|Resistance To Poison			BONUS:VAR|PoisonResistanceBonus|4				
3				ABILITY:Special Ability|AUTOMATIC|Hidecarved Resistance			BONUS:ABILITYPOOL|Hidecarved Resistance|2				
4				ABILITY:Special Ability|AUTOMATIC|Still Mind			BONUS:VAR|HidecarvedNaturalArmorLVL|CL|Hidecarved Natural Armor				
5				ABILITY:Special Ability|AUTOMATIC|Increased Damage Reduction 2							
6							BONUS:ABILITYPOOL|Hidecarved Immunity|1	BONUS:ABILITYPOOL|Hidecarved Resistance|1			
7			VFEAT:Overcome Weakness	ABILITY:Special Ability|AUTOMATIC|Death Ward (Sp)			BONUS:VAR|DeathWardPerDay|1	BONUS:VAR|DeathWardLVL|CL			
8										SPELLS:Innate|TIMES=1|CASTERLEVEL=CL|Death Ward,14+WIS	
9				ABILITY:Special Ability|AUTOMATIC|Wholeness of Body|Hidecarved Wholeness of Body			BONUS:VAR|HidecarvedWholenessOfBodyLVL|CL				
10				ABILITY:Special Ability|AUTOMATIC|Immunity To Poison							
11											
12				ABILITY:Special Ability|AUTOMATIC|Superior Damage Reduction 2			BONUS:ABILITYPOOL|Hidecarved Immunity|1	BONUS:ABILITYPOOL|Hidecarved Resistance|1			
#											
CLASS:Sacred Warder of Bahamut	HD:10	TYPE:NPC.Monster.Prestige.Dragon	ABB:SWaB	MAXLEVEL:12	SOURCEPAGE:Drac	BONUS:CHECKS|BASE.Fortitude|CL/2+2	BONUS:CHECKS|BASE.Reflex|CL/3	BONUS:CHECKS|BASE.Will|CL/2+2	BONUS:COMBAT|BAB|CL|TYPE=Base.REPLACE		
CLASS:Sacred Warder of Bahamut	PRERACE:1,RACETYPE=Dragon	PREALIGN:LG,NG	PREATT:15	PREFEAT:2,Endure Blows,Power Attack	PRESPELLCAST:TYPE=Divine	PREDOMAIN:1,Protection	PREDR:1,Magic=5				
CLASS:Sacred Warder of Bahamut	STARTSKILLPTS:2	CSKILL:Concentration|Diplomacy|Heal|Knowledge (Religion)|Sense Motive									
1				ABILITY:Special Ability|AUTOMATIC|Divine Conversion			BONUS:PCLEVEL|Cleric|classlevel("Sorcerer")	BONUS:PCLEVEL|Sorcerer|(-1)*classlevel("Sorcerer")			
2	ADD:SPELLCASTER|Divine			ABILITY:Special Ability|AUTOMATIC|Smite Evil Dragons|Sacred Warder Smite Evil Dragons			BONUS:VAR|SacredWarderSmiteEvilDragonLVL|CL				
3	ADD:SPELLCASTER|Divine			ABILITY:Special Ability|AUTOMATIC|Aura of Courage (Ex)|Immunity To Fear			BONUS:VAR|SacredWarderAuraOfCourageLVL|CL				
4	ADD:SPELLCASTER|Divine										
5	ADD:SPELLCASTER|Divine										
6	ADD:SPELLCASTER|Divine						BONUS:VAR|SmiteEvilDragons|1				
7	ADD:SPELLCASTER|Divine			ABILITY:Special Ability|AUTOMATIC|Sacred Shield|Sacred Warder Sacred Shield			BONUS:VAR|SacredWarderSacredShieldLVL|CL				
8	ADD:SPELLCASTER|Divine										
9	ADD:SPELLCASTER|Divine										
10	ADD:SPELLCASTER|Divine						BONUS:VAR|SmiteEvilDragons|1				
11	ADD:SPELLCASTER|Divine										
12	ADD:SPELLCASTER|Divine			ABILITY:Special Ability|AUTOMATIC|Area Sacred Shield							
#											
CLASS:Unholy Ravager of Tiamat	HD:10	TYPE:NPC.Monster.Prestige.Dragon	ABB:URT	MAXLEVEL:12	SOURCEPAGE:Drac	BONUS:CHECKS|BASE.Fortitude|CL/2+2	BONUS:CHECKS|BASE.Reflex|CL/3	BONUS:CHECKS|BASE.Will|CL/2+2	BONUS:COMBAT|BAB|CL|TYPE=Base.REPLACE		
CLASS:Unholy Ravager of Tiamat	PRERACE:1,RACETYPE=Dragon	PREALIGN:LE,NE	PREATT:15	PREFEAT:3,Maximize Breath,Recover Breath,Tempest Breath	PRESPELLCAST:TYPE=Divine	PREDOMAIN:1,Destruction					
CLASS:Unholy Ravager of Tiamat	STARTSKILLPTS:2	CSKILL:Climb|Concentration|Intimidate|Jump|Knowledge (Arcana)|Knowledge (Religion)|Spellcraft|Swim|Survival									
1				ABILITY:Special Ability|AUTOMATIC|Divine Conversion	ABILITY:Special Ability|AUTOMATIC|Unholy Ravager Smite		BONUS:PCLEVEL|Cleric|classlevel("Sorcerer")	BONUS:PCLEVEL|Sorcerer|(-1)*classlevel("Sorcerer")	BONUS:VAR|UnholyRavagerSmiteLVL|CL		
2	ADD:SPELLCASTER|Divine			ABILITY:Special Ability|AUTOMATIC|Breath Weapon Substitution (Sp at will)			BONUS:VAR|BreathWeaponSubstitutionLVL|CL				
3	ADD:SPELLCASTER|Divine			ABILITY:Special Ability|AUTOMATIC|Aura of Despair ~ Dragon							
4	ADD:SPELLCASTER|Divine										
5	ADD:SPELLCASTER|Divine										
6	ADD:SPELLCASTER|Divine										
7	ADD:SPELLCASTER|Divine			ABILITY:Special Ability|AUTOMATIC|Profane Blast|Unholy Ravager Profane Blast							
8	ADD:SPELLCASTER|Divine										
9	ADD:SPELLCASTER|Divine										
10	ADD:SPELLCASTER|Divine										
11	ADD:SPELLCASTER|Divine										
12	ADD:SPELLCASTER|Divine			ABILITY:Special Ability|AUTOMATIC|Mass Profane Blast							
#											
CLASS:Dracolyte	HD:8	TYPE:Prestige	ABB:Drl	MAXLEVEL:10	SOURCEPAGE:Drac	BONUS:CHECKS|BASE.Fortitude|CL/2+2	BONUS:CHECKS|BASE.Reflex|CL/3	BONUS:CHECKS|BASE.Will|CL/2+2	BONUS:COMBAT|BAB|CL*3/4|TYPE=Base.REPLACE	EXCLASS:Ex Dracolyte	
CLASS:Dracolyte	!PRERACE:1,RACETYPE=Dragon	PREFEAT:2,Dragonfriend,Toughness	PRESKILL:2,Concentration=8,Knowledge (Religion)=8	PRESKILL:2,Diplomacy=4,Knowledge (Arcana)=4	PRELANG:1,Draconic	PRESPELLCAST:TYPE=Divine	PRESPELLTYPE:1,Divine=2				
CLASS:Dracolyte	STARTSKILLPTS:2	CSKILL:Bluff|Concentration|Diplomacy|Heal|Jump|Knowledge (Arcana)|Knowledge (Religion)|Spellcraft									
1	ADD:SPELLCASTER|Divine					DOMAIN:Glory|Domination					
2	ADD:SPELLCASTER|Divine										
3	ADD:SPELLCASTER|Divine		VFEAT:Alertness								
4	ADD:SPELLCASTER|Divine										
5	ADD:SPELLCASTER|Divine			ABILITY:Special Ability|AUTOMATIC|Foster Dragon			BONUS:VAR|FosterDragonLVL|1				
6	ADD:SPELLCASTER|Divine										
7	ADD:SPELLCASTER|Divine			ABILITY:Special Ability|AUTOMATIC|Immunity To Sleep|Immunity To Paralysis							
8	ADD:SPELLCASTER|Divine										
9	ADD:SPELLCASTER|Divine						VISION:Keen Senses|Darkvision (60')|Low-Light				
10	ADD:SPELLCASTER|Divine			ABILITY:Special Ability|AUTOMATIC|Summon Dragon|Dracolyte Summon Dragon							
#											
CLASS:Ex Dracolyte	HD:8	TYPE:Prestige	ABB:xDrl	MAXLEVEL:10	SOURCEPAGE:Drac	BONUS:CHECKS|BASE.Fortitude|CL/2+2	BONUS:CHECKS|BASE.Reflex|CL/3	BONUS:CHECKS|BASE.Will|CL/2+2	BONUS:COMBAT|BAB|CL*3/4|TYPE=Base.REPLACE	VISIBLE:NO	
CLASS:Ex Dracolyte	STARTSKILLPTS:2	CSKILL:Bluff|Concentration|Diplomacy|Heal|Jump|Knowledge (Arcana)|Knowledge (Religion)|Spellcraft									
1	ADD:SPELLCASTER|Divine					DOMAIN:Glory|Domination					
2	ADD:SPELLCASTER|Divine										
3	ADD:SPELLCASTER|Divine		VFEAT:Alertness								
4	ADD:SPELLCASTER|Divine										
5	ADD:SPELLCASTER|Divine			ABILITY:Special Ability|AUTOMATIC|Foster Dragon			BONUS:VAR|FosterDragonLVL|1				
6	ADD:SPELLCASTER|Divine										
7	ADD:SPELLCASTER|Divine			ABILITY:Special Ability|AUTOMATIC|Immunity To Sleep|Immunity To Paralysis							
8	ADD:SPELLCASTER|Divine										
9	ADD:SPELLCASTER|Divine						VISION:Keen Senses|Darkvision (60')|Low-Light				
10	ADD:SPELLCASTER|Divine			ABILITY:Special Ability|AUTOMATIC|Summon Dragon|Dracolyte Summon Dragon							
#											
CLASS:Dragonkith	HD:8	TYPE:Prestige	ABB:Dkt	MAXLEVEL:10	SOURCEPAGE:Drac	BONUS:CHECKS|BASE.Fortitude|CL/2+2	BONUS:CHECKS|BASE.Reflex|CL/3	BONUS:CHECKS|BASE.Will|CL/3	BONUS:COMBAT|BAB|CL|TYPE=Base.REPLACE		
CLASS:Dragonkith	PREATT:6	PREFEAT:2,Alertness,Endurance	PRESKILL:1,Knowledge (Arcana)=4	PRELANG:1,Draconic	PRETEXT:Must be chosen by a dragon of the same alignment.						
CLASS:Dragonkith	STARTSKILLPTS:4	CSKILL:Appraise|Bluff|TYPE.Craft|Diplomacy|Intimidate|TYPE.Knowledge|TYPE.Profession|Search|Spot									
1				ABILITY:Special Ability|AUTOMATIC|Scales|Dragonkith Scales|Telepathic Plea			BONUS:VAR|DragonkithScalesLVL|CL				
2				ABILITY:Special Ability|AUTOMATIC|Mighty Attack|Dragonkith Mighty Attack			BONUS:VAR|DragonkithMightyAttackLVL|CL				
3				ABILITY:Special Ability|AUTOMATIC|Detect Treasure|Dragonkith Detect Treasure|Dragonkith Resistance			BONUS:ABILITYPOOL|Dragonkith Resistance|1	BONUS:VAR|DragonkithResistanceLVL|CL			
4											
5				ABILITY:Special Ability|AUTOMATIC|Telepathic Link							
6				ABILITY:Special Ability|AUTOMATIC|Sorcerous Knack							
7											
8											
9				ABILITY:Special Ability|AUTOMATIC|Share Spells							
10											
#											
