SOURCELONG:Savage Species	SOURCESHORT:SS	SOURCEWEB:http://www.gozzilioni.net									
# Class Name	Hit Dice (HD)	Type (TYPE:)	Abbreviation (ABB)	Max Level (MAXLEVEL)	Source Page (SOURCEPAGE)	Save checks bonus (Fortitude) (BONUS:CHECKS)	Save checks bonus (Reflex)	Save checks bonus (Willpower)	Combat bonus	EXCLASS	FINE
8					ADD:ABILITY|1|Special Ability|VIRTUAL|Acquire Skill						
9				ABILITY:Special Ability|AUTOMATIC|Acquire Special Attack or Quality							
10				ABILITY:Special Ability|AUTOMATIC|Acquire Class Feature							
#											
CLASS:Master of Flies	HD:8	TYPE:Monster.Prestige	ABB:Mof	MAXLEVEL:10	SOURCEPAGE:SS	BONUS:CHECKS|BASE.Fortitude|CL/3	BONUS:CHECKS|BASE.Reflex|CL/3	BONUS:CHECKS|BASE.Will|CL/2+2	BONUS:COMBAT|BAB|CL*3/4|TYPE=Base.REPLACE		
CLASS:Master of Flies	PREALIGN:LN,LE,TN,NE,CN,CE	PRESKILL:1,Escape Artist=5	PRESKILL:1,Knowledge (Nature)=8	PREFEAT:1,Quick Change	PRETEXT:must possess the ability to change form, such as from alternate form ability, shapechanger subtype or wild shape ability.						
CLASS:Master of Flies	STARTSKILLPTS:6	CSKILL:Balance|Climb|Control Shape|Disguise|Escape Artist|Handle Animal|Hide|Jump|Knowledge (Nature)|Move Silently|Survival|Swim									
1				ABILITY:Special Ability|AUTOMATIC|Summon Swarm (Sp)			BONUS:VAR|SummonSwarmPerDay|CL	BONUS:VAR|SummonSwarmLVL|CL			
2				ABILITY:Special Ability|AUTOMATIC|Swarm Shape|Master of Flies Swarm Shape			BONUS:VAR|MasterOfFliesSwarmShapeLVL|CL				
3				ABILITY:Special Ability|AUTOMATIC|Pied Piper|Master of Flies Pied Piper			BONUS:VAR|MasterOfFliesPiedPiperLVL|CL				
4											
5				ABILITY:Special Ability|AUTOMATIC|Insect Plague (Sp)			BONUS:VAR|InsectPlaguePerDay|CL	BONUS:VAR|InsectPlagueLVL|CL			
6											
7				ABILITY:Special Ability|AUTOMATIC|Flyblown							
8				ABILITY:Special Ability|AUTOMATIC|Creeping Doom (Sp)			BONUS:VAR|CreepingDoomPerDay|CL	BONUS:VAR|CreepingDoomLVL|CL			
9				ABILITY:Special Ability|AUTOMATIC|Awaken Vermin							
10				ABILITY:Special Ability|AUTOMATIC|Swarm Leap|Master of Flies Swarm Leap							
#											
CLASS:Scaled Horror	HD:10	TYPE:Monster.Prestige	ABB:Sch	MAXLEVEL:10	SOURCEPAGE:SS	BONUS:CHECKS|BASE.Fortitude|CL/2+2	BONUS:CHECKS|BASE.Reflex|CL/3	BONUS:CHECKS|BASE.Will|CL/3	BONUS:COMBAT|BAB|CL*3/4|TYPE=Base.REPLACE		
CLASS:Scaled Horror	PRERACE:1,RACESUBTYPE=Aquatic,RACESUBTYPE=Reptilian	PREATT:5	PRESKILL:2,Hide=5,Move Silently=5	PRETEXT:5 ranks on Swim or +8 racial bonus on Swim.							
CLASS:Scaled Horror	STARTSKILLPTS:4	CSKILL:Climb|Concentration|Hide|Jump|Listen|Move Silently|Search|Spot|Survival|Swim									
CLASS:Scaled Horror	SPELLSTAT:WIS	SPELLTYPE:Divine	MEMORIZE:NO	KNOWNSPELLS:LEVEL=0|LEVEL=1|LEVEL=2|LEVEL=3|LEVEL=4	BONUS:CASTERLEVEL|Scaled Horror|CL	SPELLLIST:1|Ranger					
#											
1		ABILITY:Special Ability|AUTOMATIC|Weapon and Armor Proficiency ~ Scaled Horror
#											
1	CAST:0			ABILITY:Special Ability|AUTOMATIC|Improved Grab|Keen Scent	BONUS:VAR|KeenScentRange|180|TYPE=Base	BONUS:VAR|KeenScentBloodRadius|1|TYPE=Base 						
2	CAST:1			ABILITY:Special Ability|AUTOMATIC|Freedom of Movement							
3	CAST:1,0										
4	CAST:1,1			ABILITY:Special Ability|AUTOMATIC|Scaled Horror DR			BONUS:VAR|ScaledHorrorDRLVL|CL				
5	CAST:1,1,0		AUTO:FEAT|Spring Attack								
6	CAST:1,1,1										
7	CAST:2,1,1,0		AUTO:FEAT|Silent Spell								
8	CAST:2,1,1,1		AUTO:FEAT|Still Spell								
9	CAST:2,2,1,1										
10	CAST:2,2,2,1										
#											
CLASS:Siren	HD:4	TYPE:Monster.Prestige	ABB:Sire	MAXLEVEL:10	SOURCEPAGE:SS	BONUS:CHECKS|BASE.Fortitude|CL/3	BONUS:CHECKS|BASE.Reflex|CL/3	BONUS:CHECKS|BASE.Will|CL/2+2	BONUS:COMBAT|BAB|CL*3/4|TYPE=Base.REPLACE		
CLASS:Siren	PRESKILL:2,Bluff=6,Intimidate=6	PRESKILL:1,TYPE.Perform=8	PRETEXT:Must possess an innate sonic, mind-affecting ability.								
CLASS:Siren	STARTSKILLPTS:4	CSKILL:Bluff|TYPE.Craft|Diplomacy|Gather Information|Intimidate|Listen|Listen|TYPE.Perform|TYPE.Profession|Search|Sense Motive									
1			AUTO:FEAT|Reverberation								
2				ABILITY:Special Ability|AUTOMATIC|Song of Despair|Siren Song of Despair			BONUS:VAR|SirenSongOfDespairLVL|CL				
3				ABILITY:Special Ability|AUTOMATIC|Ability Enhancement (+2 Cha/inherent)							
4											
5				ABILITY:Special Ability|AUTOMATIC|Song of Idiocy|Siren Song of Idiocy			BONUS:VAR|SirenSongOfIdiocyLVL|CL				
6				ABILITY:Special Ability|AUTOMATIC|Ability Enhancement (+2 Cha/inherent)							
7				ABILITY:Special Ability|AUTOMATIC|Song of Weakness|Siren Song of Weakness			BONUS:VAR|SirenSongOfWeaknessLVL|CL				
8				ABILITY:Special Ability|AUTOMATIC|Ability Enhancement (+2 Cha/inherent)							
9				ABILITY:Special Ability|AUTOMATIC|Song of Stone|Siren Song of Stone			BONUS:VAR|SirenSongOfStoneLVL|CL				
10				ABILITY:Special Ability|AUTOMATIC|Song of Death|Siren Song of Death			BONUS:VAR|SirenSongOfDeathLVL|CL				
#											
CLASS:Slaad Brooder	HD:8	TYPE:Monster.Prestige	ABB:Slb	MAXLEVEL:10	SOURCEPAGE:SS	BONUS:CHECKS|BASE.Fortitude|CL/2+2	BONUS:CHECKS|BASE.Reflex|CL/3	BONUS:CHECKS|BASE.Will|CL/3	BONUS:COMBAT|BAB|CL|TYPE=Base.REPLACE		
CLASS:Slaad Brooder	PRERACE:1,RACESUBTYPE=Slaad	PREALIGN:CG,CN,CE	PRESKILL:1,Concentration=10	PREFEAT:2,Great Fortitude,Improved Multiattack							
CLASS:Slaad Brooder	STARTSKILLPTS:2	CSKILL:Climb|Concentration|Hide|Jump|Listen|Move Silently|Search|Spot									
1				ABILITY:Special Ability|AUTOMATIC|Implant|Improved Grab							
2				ABILITY:Special Ability|AUTOMATIC|Imbue Pellet|Slaad Brooder Imbue Pellet			BONUS:VAR|SlaadBrooderImbuePelletLVL|CL				
3				ABILITY:Special Ability|AUTOMATIC|Deep Implant							
4				ABILITY:Special Ability|AUTOMATIC|Rapid Hatching							
5				ABILITY:Special Ability|AUTOMATIC|Chaos Focus							
6				ABILITY:Special Ability|AUTOMATIC|Multiple Implant							
7				ABILITY:Special Ability|AUTOMATIC|Color Choice							
8				ABILITY:Special Ability|AUTOMATIC|Heighten Chaos							
9				ABILITY:Special Ability|AUTOMATIC|Corporeal Instability|Death Spawn							
10				ABILITY:Special Ability|AUTOMATIC|Dominate Spawn|Slaad Brooder Dominate Spawn			BONUS:VAR|SlaadBrooderDominateSpawnLVL|CL				
#											
CLASS:Survivor	HD:6	TYPE:Monster.Prestige	ABB:Sur	MAXLEVEL:5	SOURCEPAGE:SS	BONUS:CHECKS|BASE.Fortitude|CL/2+2	BONUS:CHECKS|BASE.Reflex|CL/2+2	BONUS:CHECKS|BASE.Will|CL/2+2			
CLASS:Survivor	PRETEXT:highest save bonus must be lower than charachter level. A month of study in uno plane and spend all his waking hours in study, practice and meditation										
CLASS:Survivor	STARTSKILLPTS:2	CSKILL:ALL									
1				ABILITY:Special Ability|AUTOMATIC|Uncanny Dodge ~ Base			BONUS:VAR|UncannyDodgeLevel|1	BONUS:VAR|UncannyDodgeFlankingLevel|CL|TYPE=EachClass.STACK			
2				ABILITY:Special Ability|AUTOMATIC|Evasion			BONUS:VAR|EvasionUsable|1				
3							BONUS:VAR|UncannyDodgeLevel|1				
4				ABILITY:Special Ability|AUTOMATIC|Improved Evasion			BONUS:VAR|ImprovedEvasionUsable|1				
5							BONUS:DR|-|5			DR:0/-	
#											
CLASS:Sybil	HD:4	TYPE:Monster.Prestige	ABB:Syb	MAXLEVEL:10	SOURCEPAGE:SS	BONUS:CHECKS|BASE.Fortitude|CL/3	BONUS:CHECKS|BASE.Reflex|CL/3	BONUS:CHECKS|BASE.Will|CL/2+2	BONUS:COMBAT|BAB|CL/2|TYPE=Base.REPLACE		
CLASS:Sybil	PREALIGN:TN	PRESKILL:1,Concentration=10	PRESKILL:2,Knowledge (Arcana)=8,Sense Motive=8	PREFEAT:1,Empower Spell Like Ability	PRETEXT:must have an innate spell-like divination ability						
CLASS:Sybil	STARTSKILLPTS:6	CSKILL:Concentration|TYPE.Craft|Diplomacy|Gather Information|Hide|Knowledge (Arcana)|Knowledge (Religion)|Listen|TYPE.Profession|Sense Motive									
1				ABILITY:Special Ability|AUTOMATIC|Divine Insight			BONUS:VAR|Insanity|CL				
2				ABILITY:Special Ability|AUTOMATIC|Reclusive Insight							
3				ABILITY:Special Ability|AUTOMATIC|Riddle ~ Conundrum|Sybil Riddle			BONUS:VAR|SybilRiddleLVL|CL				
4				ABILITY:Special Ability|AUTOMATIC|Lesser Geas (Sp)|Mysterious Lore			BONUS:VAR|LesserGeasPerDay|1	BONUS:VAR|LesserGeasLVL|CL+classlevel("Cleric")	BONUS:VAR|MysteriousLore|Insanity		
5				ABILITY:Special Ability|AUTOMATIC|Riddle ~ Mystery							
6				ABILITY:Special Ability|AUTOMATIC|Geas (Sp)			BONUS:VAR|GeasPerDay|1	BONUS:VAR|GeasLVL|CL+classlevel("Cleric")			
7				ABILITY:Special Ability|AUTOMATIC|Riddle ~ Koan							
8				ABILITY:Special Ability|AUTOMATIC|Riddle ~ Enigma							
9				ABILITY:Special Ability|AUTOMATIC|Limited wish (Sp once year)			BONUS:VAR|LimitedWishPerYear|1				
10				ABILITY:Special Ability|AUTOMATIC|Riddle ~ Apocripha							
#											
CLASS:Waverider	HD:10	TYPE:Monster.Prestige	ABB:Ips	MAXLEVEL:10	SOURCEPAGE:SS	BONUS:CHECKS|BASE.Fortitude|CL/2+2	BONUS:CHECKS|BASE.Reflex|CL/3	BONUS:CHECKS|BASE.Will|CL/2+2	BONUS:COMBAT|BAB|CL|TYPE=Base.REPLACE		
CLASS:Waverider	PRERACE:1,RACETYPE=Fey,RACETYPE=Monstrous Humanoid,RACETYPE=Outsider	PRERACE:1,RACESUBTYPE=Aquatic	PREATT:5	PRESKILL:1,Ride=6	PREFEAT:2,Mounted Archery,Mounted Combat	PRETEXT:Ride skill related to an aquatic animal					
CLASS:Waverider	STARTSKILLPTS:2	CSKILL:Diplomacy|Handle Animal|Intimidate|Jump|TYPE=Profession|Ride									
#
1		ABILITY:Special Ability|AUTOMATIC|Weapon and Armor Proficiency ~ Waverider
#											
1				ABILITY:Special Ability|AUTOMATIC|Mounted Weapon Bonus|Waverider Mounted Weapon Bonus Trident|Waverider Mounted Weapon Bonus Javelin|Trident Charge|Waverider Mount			BONUS:VAR|WaveriderMountedTridentLVL|CL	BONUS:VAR|WaveriderMountedJavelinLVL|CL	BONUS:VAR|WaveriderMountLVL|TL	BONUS:VAR|WaveriderMountClassLVL|CL	
2				ABILITY:Special Ability|AUTOMATIC|Ride Bonus|Waverider Ride Bonus							
3				ABILITY:Special Ability|AUTOMATIC|Breach							
4				ABILITY:Special Ability|AUTOMATIC|Sound							
5				ABILITY:Special Ability|AUTOMATIC|Improved Mounted Archery							
6				ABILITY:Special Ability|AUTOMATIC|Full Mounted Attack							
7				ABILITY:Special Ability|AUTOMATIC|Skim							
8				ABILITY:Special Ability|AUTOMATIC|Superior Mounted Archery							
9				ABILITY:Special Ability|AUTOMATIC|Wavedancing							
10				ABILITY:Special Ability|AUTOMATIC|Call of the Deeps			BONUS:VAR|CallOfTheDeepsPerDay|1				
#											
CLASS:Yuan-Ti Cultist	HD:4	TYPE:Monster.Prestige	ABB:Ytc	MAXLEVEL:10	SOURCEPAGE:SS	BONUS:CHECKS|BASE.Fortitude|CL/2+2	BONUS:CHECKS|BASE.Reflex|CL/3	BONUS:CHECKS|BASE.Will|CL/2+2	BONUS:COMBAT|BAB|CL*3/4|TYPE=Base.REPLACE		
CLASS:Yuan-Ti Cultist	PRERACE:1,RACESUBTYPE=Yuan-Ti Abomination,RACESUBTYPE=Yuan-Ti Half-Blood	PREALIGN:LE,NE,CE	PREDEITY:1,Merrshaulk	PRESKILL:1,Craft (Alchemy)=5	PRESKILL:1,Knowledge (Religion)=10	PRESKILL:1,Perform (Chant)=1	PRESPELLCAST:TYPE=Divine	PRESPELLTYPE:1,Divine=3			
CLASS:Yuan-Ti Cultist	STARTSKILLPTS:2	CSKILL:Concentration|TYPE.Craft|Diplomacy|Knowledge (Arcana)|Knowledge (Architecture and Engineering)|Knowledge (Religion)|Perform (Chant)|TYPE.Profession|Spellcraft									
#											
1		ABILITY:Special Ability|AUTOMATIC|Weapon and Armor Proficiency ~ Yuan-Ti Cultist
#											
1	ADD:SPELLCASTER|Divine			ABILITY:Special Ability|AUTOMATIC|Outer Circle	ABILITY:Special Ability|AUTOMATIC|Spit Poison|PREABILITY:1,CATEGORY=Special Ability,Poison	DOMAIN:Suffering					
2	ADD:SPELLCASTER|Divine			ABILITY:Special Ability|AUTOMATIC|Sticks to snakes (Sp)			BONUS:VAR|SticksToSnakesPerDay|1	BONUS:VAR|SticksToSnakesLVL|CL+classlevel("Cleric")			
3	ADD:SPELLCASTER|Divine			ABILITY:Special Ability|AUTOMATIC|Third Circle|Snake Darts (Sp)			BONUS:VAR|SnakeDartsPerDay|1	BONUS:VAR|SnakeDartsLVL|CL+classlevel("Cleric")			
4	ADD:SPELLCASTER|Divine			ABILITY:Special Ability|AUTOMATIC|Psionic Focus|Chant of Pain|Yuan-Ti Cultist Chant of Pain			BONUS:VAR|YuanTiCultistChantOfPainLVL|CL				
5	ADD:SPELLCASTER|Divine			ABILITY:Special Ability|AUTOMATIC|Second circle							
6	ADD:SPELLCASTER|Divine			ABILITY:Special Ability|AUTOMATIC|Greater Psionic Focus|Chant of Agony|Yuan-Ti Cultist Chant of Agony			BONUS:VAR|YuanTiCultistChantOfAgonyLVL|CL				
7	ADD:SPELLCASTER|Divine			ABILITY:Special Ability|AUTOMATIC|First Circle|Unhallow (Sp per week)			BONUS:VAR|UnhallowPerWeek|1	BONUS:VAR|UnhallowLVL|CL+classlevel("Cleric")			
8	ADD:SPELLCASTER|Divine			ABILITY:Special Ability|AUTOMATIC|Command Reptiles|Chant of Death|Yuan-Ti Cultist Chant of Death			BONUS:VAR|YuanTiCultistChantOfDeathLVL|CL				
9	ADD:SPELLCASTER|Divine			ABILITY:Special Ability|AUTOMATIC|Inner Circle|Unholy Aura (Sp)			BONUS:VAR|UnholyAuraPerDay|1	BONUS:VAR|UnholyAuraLVL|CL+classlevel("Cleric")			
10	ADD:SPELLCASTER|Divine			ABILITY:Special Ability|AUTOMATIC|Voice of Merrshaulk							
